Date,SPY,QQQ,VIG
2011-03-31,2987.2988232423086,1483.6004545628384,1206.8935974398482
2011-04-01,2991.7760994868877,1480.3478064148076,1211.6411364699234
2011-04-04,2978.4613854825293,1467.6741292602674,1207.410088168821
2011-04-05,2978.014695940292,1463.8297432399122,1208.7037474924437
2011-04-06,2994.552622379764,1470.9303401364887,1213.9756557754445
2011-04-07,2948.725560854873,1451.0997423547087,1194.8178353120602
2011-04-08,2935.504647973721,1442.7554921867268,1190.3810219306324
2011-04-11,2927.6798194300645,1438.4385993758042,1189.0868911069047
2011-04-12,2904.7937284123036,1428.062060638913,1178.6540900390974
2011-04-13,2921.6529848884966,1448.690486769301,1187.0861889021762
2011-04-14,2918.8479436426715,1443.6558301214682,1188.0425678117244
2011-04-15,2929.497208878689,1441.1122278045295,1194.6796987823109
2011-04-18,2890.6744582340325,1427.9785917186964,1178.5364918417763
2011-04-19,2918.3188308445096,1442.319807617314,1188.3731040294151
2011-04-20,2955.0488489358104,1473.4164400329464,1204.71536123626
2011-04-21,2959.922670549451,1480.013792131882,1203.9843741137738
2011-04-25,2946.610478262155,1478.6933737772124,1195.9959680388129
2011-04-26,2976.087840567343,1489.0984872551053,1210.8642882687855
2011-04-27,3007.9611190079595,1505.4519529482059,1220.1731545395887
2011-04-28,3001.591838520835,1495.1326588903612,1218.7609297619201
2011-04-29,2989.8803802354087,1484.5500096156466,1214.9648282087874
2011-05-02,2985.2773987904948,1481.7853767012275,1212.0045029510948
2011-05-03,2974.0212296854297,1474.4928630393842,1204.3918762595204
2011-05-04,2946.0578221199103,1468.1228572617983,1193.2295215585182
2011-05-05,2916.846755278646,1458.8290611452903,1181.2315955327504
2011-05-06,2927.1638924226863,1462.3045573306445,1184.828648771363
2011-05-09,2944.683069977167,1470.8927915305394,1194.4913268148157
2011-05-10,2970.8573382353643,1483.9424211459118,1202.7155578084057
2011-05-11,2936.5075548746536,1471.617169304569,1190.7046090955992
2011-05-12,2942.2281761169434,1476.238878250122,1195.7797393798828
2011-05-13,2925.722803566823,1461.8277055136787,1190.7136218382584
2011-05-16,2914.8036700725497,1440.322903014996,1190.250447765262
2011-05-17,2931.1588578976807,1452.6602764590498,1192.2238819910708
2011-05-18,2961.972891756246,1467.0630647093203,1203.872142229222
2011-05-19,2969.541333362722,1471.6149194752434,1208.336765244836
2011-05-20,2942.3749077444663,1458.7193909733032,1199.220494695699
2011-05-23,2907.736985359472,1437.0066465643904,1186.2634654824942
2011-05-24,2922.4586829327454,1436.598044324317,1191.553854393118
2011-05-25,2922.08405265944,1437.208844038898,1190.2107298786068
2011-05-26,2941.64820812417,1449.070528831544,1195.6716483466153
2011-05-27,2947.316584519096,1453.6567209989153,1196.3818373303511
2011-05-31,2960.98893860729,1468.7588244426224,1201.409116173847
2011-06-01,2886.4199506940786,1432.7940197584685,1173.5608587791212
2011-06-02,2876.8120520979573,1432.5471175253915,1165.8395163912064
2011-06-03,2858.6690526350867,1416.197768060083,1160.816294853139
2011-06-06,2828.420396002184,1404.6368868945865,1153.8363321629004
2011-06-07,2820.753586437,1399.190445615699,1151.0003932482214
2011-06-08,2812.8686062399065,1391.1001142825262,1150.0724718279816
2011-06-09,2831.3658551905974,1392.1524941343523,1157.5255095874309
2011-06-10,2800.2702876311378,1374.897460251741,1144.6553960018355
2011-06-13,2808.321149980213,1377.770283267666,1148.1081490900033
2011-06-14,2845.4309399420163,1396.1485494942171,1163.1452944040066
2011-06-15,2794.8228575068642,1369.658506613865,1146.7959556196292
2011-06-16,2800.9844870363013,1364.3605419678497,1153.3782154267246
2011-06-17,2817.1488314350427,1363.8671251799315,1160.2026963469325
2011-06-20,2837.446537042153,1373.8152435264783,1171.36196601548
2011-06-21,2877.8215705722687,1404.0162181071937,1182.8562319021148
2011-06-22,2851.587536586885,1389.5140087562322,1172.3684254243562
2011-06-23,2835.996883763495,1398.7935135213265,1164.0145845037332
2011-06-24,2806.957415040233,1376.4385195892828,1153.9459979126696
2011-06-27,2837.86555779232,1401.3707155026932,1164.6978091722413
2011-06-28,2875.9029864217155,1422.6618701207917,1180.7357870895066
2011-06-29,2901.537736358936,1428.9922228065116,1186.500848367541
2011-06-30,2923.201310021861,1445.0217035071983,1197.0790479290154
2011-07-01,2961.766069744641,1464.5163577163767,1211.862266795033
2011-07-05,2945.460464054486,1464.9498178688373,1202.5687568725843
2011-07-06,2958.241901397705,1474.3477821350098,1212.952480316162
2011-07-07,2996.731941004138,1498.446570193686,1229.365654296329
2011-07-08,2973.9308341537835,1493.6186296153028,1219.969133879291
2011-07-11,2911.0381127751607,1461.9631544390795,1199.5501342846983
2011-07-12,2908.759117453141,1456.0175522091668,1200.391726385482
2011-07-13,2926.9034506480966,1466.3030376285678,1205.9918638613453
2011-07-14,2895.136918695527,1443.528212179488,1193.9371879308019
2011-07-15,2913.964659575693,1463.7613794592398,1200.533066658405
2011-07-18,2835.6964741021948,1428.5271321364125,1167.8884846612273
2011-07-19,2944.1133366872527,1492.6813045851086,1210.5154369301672
2011-07-20,2942.338522896054,1486.3402287195713,1206.2328586244403
2011-07-21,2975.9222479962627,1492.6061077758568,1215.0562104245255
2011-07-22,2976.879340084939,1507.517428326144,1209.0832809585118
2011-07-25,2961.3181068790436,1505.00496687524,1201.8144073863004
2011-07-26,2948.205962817825,1507.7523053702025,1188.8148336800805
2011-07-27,2890.849225675338,1470.3443962041638,1167.619622493221
2011-07-28,2877.4364071724704,1470.319614420776,1159.1952559853235
2011-07-29,2859.7574095138116,1466.5376767936395,1153.5983050028153
2011-08-01,2855.5092018891446,1463.7672133805972,1152.309546665274
2011-08-02,2772.9201703868166,1421.8063460173435,1122.5109372787701
2011-08-03,2789.884021061356,1436.448664148571,1129.0535947877797
2011-08-04,2661.970863841125,1371.1229411848763,1082.5852098652103
2011-08-05,2665.365921696779,1366.2991206066945,1092.2319962335605
2011-08-08,2497.8243194587994,1287.172221078421,1034.3139811457513
2011-08-09,2613.0681058682967,1348.7877857292187,1073.4596621090895
2011-08-10,2496.7661699249875,1293.1489938113082,1026.3027284247364
2011-08-11,2605.225897885888,1348.2372041495255,1067.320086377149
2011-08-12,2630.9329147338867,1364.404842376709,1082.8966217041016
2011-08-15,2619.635883628449,1350.0084451718722,1073.9273477463867
2011-08-16,2568.424274527206,1323.719751513745,1056.8194808712724
2011-08-17,2591.466628215858,1326.7784240357287,1066.0056528104178
2011-08-18,2538.2129655146273,1291.4096141799237,1050.4975708159036
2011-08-19,2446.1522514294047,1242.3864024393479,1018.0941352818045
2011-08-22,2436.6778603685525,1241.0358153725829,1016.2620925553128
2011-08-23,2589.041646905127,1329.253557712931,1078.2397657355468
2011-08-24,2626.866872511455,1340.3716686859989,1091.2528228835872
2011-08-25,2583.697865160706,1316.9013522782188,1072.3476980032283
2011-08-26,2627.5922241210938,1353.1982955932617,1088.916790008545
2011-08-29,2631.8855105108814,1354.2504541602684,1087.2319518283184
2011-08-30,2712.0958568372007,1401.0279106649832,1119.5718550472957
2011-08-31,2723.192925995827,1402.8379745537677,1125.2077439774075
2011-09-01,2688.1708351298585,1386.7442748585017,1111.1219680601425
2011-09-02,2618.582406086556,1353.7432238521578,1085.215800632257
2011-09-06,2604.864677386344,1356.8049552988014,1079.7295246326685
2011-09-07,2689.428298195475,1396.9360092853894,1111.1749761102838
2011-09-08,2655.995339257497,1387.6782502986025,1097.6854671203037
2011-09-09,2584.6020545416977,1355.8730344660435,1067.445984453887
2011-09-12,2581.96950390868,1362.9923806401202,1064.6302471967792
2011-09-13,2581.8656855662266,1368.606193652864,1063.802719225001
2011-09-14,2701.8644065752596,1432.8469613964262,1115.5220571002792
2011-09-15,2761.548902367591,1460.9778791599674,1138.6016858006478
2011-09-16,2770.387952067904,1470.3864013776183,1140.5606797496148
2011-09-19,2743.7315469805035,1471.4040510350605,1130.4356741497468
2011-09-20,2755.3824941816856,1472.8409432148765,1136.778564281747
2011-09-21,2690.4206840172264,1456.0012809744876,1112.8774592823902
2011-09-22,2606.068473338266,1410.0916674202745,1075.1917230686086
2011-09-23,2665.598707938334,1448.9163580099412,1097.8141726531321
2011-09-26,2730.7814296691213,1466.7366013184655,1126.221109011909
2011-09-27,2762.230090881654,1482.4862250452716,1140.4375276379142
2011-09-28,2690.7174119066913,1452.366039724904,1110.8179333634907
2011-09-29,2712.879174983056,1435.528739828209,1122.9275602541456
2011-09-30,2664.3045654296875,1408.6552238464355,1109.023998260498
2011-10-03,2584.239842123643,1370.175809667635,1078.5946107267955
2011-10-04,2647.8330549285893,1401.9819479212238,1104.6505526078909
2011-10-05,2609.936824441902,1391.6316356488678,1084.2492777464795
2011-10-06,2753.741719609112,1466.4655261090447,1138.7331430878548
2011-10-07,2727.263418348346,1452.4842552322953,1131.5153553437558
2011-10-10,2730.776386236699,1455.9582116530582,1129.1735957966957
2011-10-11,2749.4111043972953,1474.3723261174964,1135.0737191774315
2011-10-12,2750.8756916778657,1469.6005603163212,1134.8251880463067
2011-10-13,2815.2782483756164,1520.846090223531,1159.6440024542244
2011-10-14,2864.349831448373,1549.5819040795905,1178.3119375656388
2011-10-17,2730.8612074749108,1482.8206656966795,1125.0782630010945
2011-10-18,2850.387500379802,1536.8671140497463,1174.2696146278467
2011-10-19,2820.410756604775,1509.1864010560093,1168.6319987872703
2011-10-20,2819.6020666156546,1494.7849446684122,1168.3561465084495
2011-10-21,2879.8390477306384,1517.067848994091,1197.1099903159047
2011-10-24,2834.1559799234237,1505.5498458583024,1173.0123605064
2011-10-25,2779.0494007576344,1475.9485620330088,1151.8514644606184
2011-10-26,2807.280519298045,1474.1465235071664,1160.5774242358966
2011-10-27,2988.090917862719,1558.1059700823243,1226.9533191339287
2011-10-28,2982.430613661476,1557.8958948004583,1224.242338946904
2011-10-31,2889.221303287137,1520.5098902924801,1188.3694864345016
2011-11-01,2751.755883287784,1450.8954014406481,1135.3218372444244
2011-11-02,2879.345983907857,1506.50616561254,1190.6552655347477
2011-11-03,2863.113603591919,1501.6970324516296,1183.1216478347778
2011-11-04,2853.595930182142,1498.1127318979707,1182.2501575198257
2011-11-07,2864.0229555366386,1504.8983267603035,1185.8134879117279
2011-11-08,2971.161365430089,1559.1592731459605,1228.2794826644385
2011-11-09,2853.415900821419,1500.0963582580298,1184.0802169699527
2011-11-10,2886.0496174689615,1502.301286709553,1198.3323427272262
2011-11-11,2956.017321647232,1538.7559177849034,1228.6037842291844
2011-11-14,2828.247931562655,1477.0781132391858,1178.9035815226816
2011-11-15,2931.7752943955566,1540.577192583296,1219.8657789231947
2011-11-16,2892.9297575320234,1519.1596666742698,1206.2152923133108
2011-11-17,2777.898864969873,1447.5444090278033,1161.7762075396167
2011-11-18,2778.6149073306296,1438.296076871644,1165.7345321469911
2011-11-21,2740.63962501433,1418.4745916517859,1151.0782122139062
2011-11-22,2787.2018953099614,1453.0597951629024,1173.2169954142591
2011-11-23,2723.0008541839925,1418.8709606680277,1149.4900769013475
2011-11-25,2667.4739365026617,1381.8519212972387,1126.4072636807177
2011-11-28,2742.9866261043353,1429.0195990440552,1154.9024737279688
2011-11-29,2811.020269113069,1451.2415090676586,1187.43250166699
2011-11-30,2927.657472151943,1505.3794579493697,1231.7170407252706
2011-12-01,2924.2947441591823,1514.2917080138432,1228.0128473201185
2011-12-02,2897.621621951126,1497.5696703540452,1214.969967199162
2011-12-05,2890.399840394821,1493.9234314375353,1209.058739696222
2011-12-06,2936.9344951454405,1513.2526114681023,1230.830648623858
2011-12-07,2949.8243263861514,1514.2571168044597,1234.3463485945977
2011-12-08,2885.115184138471,1488.7896463854122,1213.661468790393
2011-12-09,2934.483121209705,1512.916015342089,1232.976647509895
2011-12-12,2833.6310211999808,1465.9221615919523,1192.5936865932454
2011-12-13,2815.0533293701883,1453.8733296069258,1186.220686872024
2011-12-14,2838.3742782485206,1458.5736109139543,1195.4052532828937
2011-12-15,2856.179222788269,1458.441112173954,1203.99110854014
2011-12-16,2863.2471696275315,1467.4022276388569,1205.6361211442636
2011-12-19,2761.5137775134936,1416.4786879446037,1165.4499341975752
2011-12-20,2922.2015034803044,1497.9974254064218,1230.539089029291
2011-12-21,2923.0370334855106,1474.138122443066,1231.2850340755685
2011-12-22,2872.3375963116996,1448.0902292078827,1203.2900766821112
2011-12-23,2970.3885860443115,1497.0664348602295,1246.0490398406982
2011-12-27,2972.738250732422,1502.6501483917236,1248.5457172393799
2011-12-28,2938.57401276959,1487.7380072782398,1235.6046888129931
2011-12-29,2968.941745006654,1498.4430576678715,1249.0175565935497
2011-12-30,2949.471239089966,1491.6952781677246,1240.3749723434448
2012-01-03,2926.5400465291896,1484.8025308616707,1224.9478847646242
2012-01-04,3000.1827934541943,1526.1913690637302,1254.4855294454246
2012-01-05,3014.139305514109,1541.7985348629445,1255.8377842355403
2012-01-06,3000.417659175073,1544.0867296460565,1249.2679574634312
2012-01-09,2948.023483605357,1508.476336735068,1226.2595456715208
2012-01-10,3022.7433406404743,1544.5917460322016,1255.799984323632
2012-01-11,3013.8420319069846,1542.3914141196292,1246.918268192545
2012-01-12,3014.532446333091,1545.1387459655234,1244.8935975172208
2012-01-13,2991.9314265606226,1535.9845667188056,1237.275216434151
2012-01-17,2939.7341409033106,1517.047541815482,1218.891934180574
2012-01-18,3040.8142290031537,1572.6710120147618,1259.1423162291176
2012-01-19,3058.9013478344714,1583.5094061826821,1265.1517198502552
2012-01-20,2974.144266795134,1531.6096424993884,1227.2697387356238
2012-01-23,2973.7400970077724,1535.8720592379686,1229.8371191245387
2012-01-24,3058.9013478344714,1578.7479154302855,1267.8482527406013
2012-01-25,3081.4084697714425,1596.9869663524805,1274.6597542268573
2012-01-26,3060.477979740841,1588.7776693029155,1269.6160995904502
2012-01-27,3108.243217625917,1619.134152163977,1283.4149434231367
2012-01-30,2954.8448119719105,1545.7779280433751,1219.4761770547339
2012-01-31,3037.278891078866,1591.6101519990043,1252.411191056628
2012-02-01,3037.1189625362313,1590.4815513755093,1250.9935078564886
2012-02-02,3047.086295656598,1598.136861080231,1252.6694774902135
2012-02-03,3080.396241169845,1615.1354732319014,1263.449101039776
2012-02-06,3078.3353737557045,1613.8342218507823,1261.9009772584031
2012-02-07,3100.779857541318,1624.9010808192543,1270.7840249511064
2012-02-08,3101.580769980137,1629.1178151332133,1267.3506368069866
2012-02-09,3100.222794572328,1638.07671376082,1264.9835145981342
2012-02-10,3071.057049132287,1623.3095340100917,1254.6830293004823
2012-02-13,3108.635874317537,1646.1777238597424,1269.525659436651
2012-02-14,3092.1279174210067,1643.6552739574254,1263.2671615882282
2012-02-15,3089.21714207303,1638.312675520283,1261.5577377759473
2012-02-16,3117.0829862137616,1657.3868326488519,1270.2807501812058
2012-02-17,3132.7501240649726,1656.0991279468508,1275.5137965354952
2012-02-21,3128.8264125120477,1657.989571880491,1272.2491869230216
2012-02-22,3118.739086078829,1650.4310565020423,1268.0421567085068
2012-02-23,3135.679030288942,1663.0669836109737,1275.9807812759536
2012-02-24,3142.564380081196,1668.8065405210364,1278.8618283470569
2012-02-27,3145.710859937448,1670.0241176937707,1278.6605810463225
2012-02-28,3160.2291954428656,1689.8293087702186,1282.3795652030676
2012-02-29,3145.692467915942,1681.116910827186,1277.5210769786645
2012-03-01,3139.5230541999626,1682.3867278810212,1271.0836742893298
2012-03-02,3132.0834342520684,1682.2369569683215,1267.9851383590722
2012-03-05,3127.808015724513,1669.397979502537,1270.5568589860923
2012-03-06,3086.250877980201,1655.2626592337037,1254.8090552224312
2012-03-07,3114.105490191607,1671.4157885724853,1264.89843542772
2012-03-08,3141.8932871556317,1687.7029892023202,1274.020615464593
2012-03-09,3151.9090938078443,1693.592359101247,1277.582040522182
2012-03-12,3142.5161457487848,1689.2033876587302,1276.7715608872968
2012-03-13,3208.9570969814085,1725.8913695469746,1298.8238759896412
2012-03-14,3205.520136864041,1731.881525750483,1294.6201470793967
2012-03-15,3222.983853457117,1736.2415675832017,1301.0376539003482
2012-03-16,3231.8279028988327,1737.37010964386,1300.8097027887125
2012-03-19,3242.2991943359375,1748.4599494934082,1301.034580230713
2012-03-20,3231.764643725168,1750.997872724307,1294.3984186036396
2012-03-21,3230.848645376682,1753.634535290803,1293.7174812921512
2012-03-22,3207.5751153250167,1749.977192256847,1286.1840327832397
2012-03-23,3220.1231968139473,1750.1165828890953,1288.829015262454
2012-03-26,3264.2133726514876,1780.1027174475894,1305.3608805294207
2012-03-27,3261.7819767963374,1786.9411269221455,1306.222184174636
2012-03-28,3236.84039318141,1775.0584976191021,1296.0147122186754
2012-03-29,3229.1201576441817,1767.0678509628997,1297.3615730202
2012-03-30,3245.7731839391054,1765.466926207242,1303.8020928681944
2012-04-02,3263.979957577307,1780.7430121113648,1310.4872887943202
2012-04-03,3247.3276989181177,1778.4099837186222,1302.9360679071397
2012-04-04,3214.052184399334,1753.5740656235575,1292.5036700348428
2012-04-05,3213.534289323783,1765.116887360491,1291.1657338002697
2012-04-09,3182.8347201208817,1754.797196074942,1278.8978976832077
2012-04-10,3129.411560297958,1726.5992192098129,1256.6520377923443
2012-04-11,3155.8112891712226,1735.5415506555437,1267.3142362658837
2012-04-12,3195.961257774572,1754.797196074942,1283.3467319462288
2012-04-13,3155.825959393289,1726.9950621272146,1270.9171367805757
2012-04-16,3153.755368665341,1707.6863479826425,1276.4746355930329
2012-04-17,3199.3835700101044,1741.7974067303294,1294.2650270523882
2012-04-18,3188.5721526364796,1737.3636662596255,1290.931568547021
2012-04-19,3167.0237214512454,1717.2191218619773,1282.7177392016602
2012-04-20,3172.311692290561,1712.5256233598848,1288.4942835616966
2012-04-23,3145.636657282812,1696.8807032989935,1275.1648602348796
2012-04-24,3157.5958038852696,1687.7555304387934,1278.719103316129
2012-04-25,3199.7410976137617,1732.0139464946988,1288.0570511881378
2012-04-26,3218.7587651428184,1740.4053265799303,1294.5099037509353
2012-04-27,3210.8955485651823,1743.6824412202986,1293.6505572541937
2012-04-30,3188.0875895901117,1725.327555366821,1284.832915776613
2012-05-01,3199.1322842370137,1723.4372009048311,1285.266759159902
2012-05-02,3187.394710766501,1727.1478037379566,1285.0431118892739
2012-05-03,3172.8688481597055,1714.1453298214765,1281.7518691220175
2012-05-04,3122.6708481712267,1672.0901525173103,1264.7953894728853
2012-05-07,3124.950427949021,1673.6403291655006,1265.0159041067818
2012-05-08,3123.068861475287,1673.1464221121641,1265.148264377538
2012-05-09,3103.484255278803,1667.3904129733855,1255.8813660714368
2012-05-10,3113.070286320537,1665.7245666662202,1260.484225694585
2012-05-11,3103.686709227026,1665.4647695324966,1258.0521799169146
2012-05-14,3073.543295451338,1652.1452310013556,1249.1406074404076
2012-05-15,3065.2599508225685,1651.7341453701665,1250.7474655556143
2012-05-16,3063.9007554968557,1646.0947306971793,1254.547310555652
2012-05-17,3020.5031785497267,1612.4012326423763,1235.996230103694
2012-05-18,2987.5644423459744,1587.6983282399087,1225.0636259491366
2012-05-21,3042.0037010001834,1633.7430020655447,1241.22882005485
2012-05-22,3041.1163761175703,1628.5990396526176,1241.5960003128566
2012-05-23,3044.7910766601562,1632.8355331420898,1245.3300132751465
2012-05-24,3053.8779412647273,1623.784720259755,1252.606814290084
2012-05-25,3046.032011352072,1622.7926809945347,1249.4452861538593
2012-05-29,3087.0981311537325,1645.6716122994694,1264.96607254025
2012-05-30,3043.332467199434,1632.3475887858876,1247.7656227700209
2012-05-31,3048.94559728232,1631.8652969229224,1250.1357911244122
2012-06-01,2983.183198165425,1594.3579879800309,1226.8793668267026
2012-06-04,2987.7840158329345,1609.7297801711247,1227.3189906319021
2012-06-05,3019.4730557024013,1621.2080682786618,1232.3707541932235
2012-06-06,3084.225130065257,1656.6839083213708,1258.2302150810428
2012-06-07,3072.6994351069443,1642.8969732379774,1257.9387549028324
2012-06-08,3095.0549943077785,1657.614271831786,1265.8566639111232
2012-06-11,3070.1123261867615,1637.322992615329,1257.58486908146
2012-06-12,3100.2046837796224,1654.422138610622,1266.975940467557
2012-06-13,3084.501269701286,1645.2497556594608,1256.036672238406
2012-06-14,3117.1993018034846,1651.3404760127014,1267.9946746415226
2012-06-15,3152.2354795396677,1673.532994971698,1279.879997204931
2012-06-18,3148.8576040348853,1684.1334629213816,1278.5121283972185
2012-06-19,3180.3799945966603,1702.1855102049813,1287.9501081737544
2012-06-20,3169.910640772563,1700.660248717366,1277.924256413251
2012-06-21,3098.7821857542876,1658.3353860021307,1250.4907248366871
2012-06-22,3122.647869821056,1675.7944430787538,1256.5624607372956
2012-06-25,3080.816470260179,1647.9297007986024,1244.4445513372339
2012-06-26,3098.3711138978833,1659.3828848471458,1249.588130912889
2012-06-27,3126.3071813824354,1669.467864579492,1258.8913620181847
2012-06-28,3113.2202150537632,1648.6827625071164,1256.5285109094693
2012-06-29,3192.957291144994,1701.7732684865623,1285.4875098833436
2012-07-02,3191.8689852511307,1701.1055316959755,1280.737619953652
2012-07-03,3216.1463012359163,1717.1072390050977,1292.2068730628234
2012-07-05,3198.4153950459586,1716.4384452014929,1290.003550840811
2012-07-06,3171.2080423391308,1696.7312260224862,1282.0265501347894
2012-07-09,3171.473807102666,1695.8262762222148,1280.1200356092522
2012-07-10,3148.0269916698307,1681.380646377249,1274.1219466082985
2012-07-11,3148.4965461143875,1672.09433409771,1271.85406940525
2012-07-12,3133.2427606751007,1656.4397039308387,1270.946576116803
2012-07-13,3194.3289184570312,1686.1426162719727,1294.3592834472656
2012-07-16,3182.549772436556,1679.112322498957,1286.7275822923111
2012-07-17,3203.335747494595,1687.315754194453,1293.5645986105374
2012-07-18,3224.9075247187284,1709.015302536136,1304.5000634643657
2012-07-19,3235.5188823934004,1729.0143300857744,1313.5458136428497
2012-07-20,3204.8494097363873,1705.6036317269682,1302.4391344079195
2012-07-23,3175.6204138458415,1686.582221528537,1290.7924272060118
2012-07-24,3157.805787708232,1678.3188564433221,1283.7303353928219
2012-07-25,3162.7158825201477,1669.341745170539,1286.3508624023088
2012-07-26,3217.0287441160326,1692.6198646663397,1306.387131279007
2012-07-27,3270.8885807721526,1729.8088965527131,1327.243426166242
2012-07-30,3265.449873249425,1725.6006872474827,1326.1746089979715
2012-07-31,3242.610331122589,1725.069327376099,1315.477785104391
2012-08-01,3231.150614734346,1715.427808614244,1307.4323705046772
2012-08-02,3207.770480476611,1708.7499624150223,1299.0537405481155
2012-08-03,3272.483037651793,1741.71233865463,1322.1863958075264
2012-08-06,3270.062589882291,1750.298205561412,1319.5588348031742
2012-08-07,3293.060420994734,1768.4082369311946,1329.696123385751
2012-08-08,3298.153272230702,1768.2031614541484,1331.5018460043939
2012-08-09,3302.072635652745,1774.1037863759702,1330.8119173542073
2012-08-10,3303.0545911903173,1772.7948431813056,1330.847221942924
2012-08-13,3304.7262630966725,1778.819506472064,1330.1405507100571
2012-08-14,3309.6119564912806,1781.9944097035623,1332.3721656714042
2012-08-15,3310.0562855449098,1784.7242495933679,1335.1246781275477
2012-08-16,3336.70826748159,1807.1706781132962,1344.8749685159128
2012-08-17,3342.2871488426317,1815.747472055853,1350.09517006424
2012-08-20,3342.5226613799605,1818.4043049951651,1347.3685979755246
2012-08-21,3332.413685857784,1811.2283751745272,1343.2786826792144
2012-08-22,3228.3697266841773,1761.1431659517257,1299.4687009801855
2012-08-23,3302.143421349756,1801.3794679829152,1331.7287095244683
2012-08-24,3322.097820509516,1812.5274066341808,1339.897280507721
2012-08-27,3322.801816717256,1815.4471755314444,1337.4014392652316
2012-08-28,3319.5158921537222,1815.4471755314444,1338.3092358672002
2012-08-29,3322.097820509516,1815.4471755314444,1338.5359852133843
2012-08-30,3295.9493105017755,1795.9319661644695,1328.3448483793036
2012-08-31,3312.774859521567,1808.4727359347235,1336.0474350474542
2012-09-04,3300.8733518400695,1801.784545651477,1330.4390317666257
2012-09-05,3295.8532366867294,1798.7259918763884,1325.7036531198537
2012-09-06,3363.8766467461974,1839.2740944550678,1349.6684422115068
2012-09-07,3367.9227981567383,1831.7021570205688,1347.8530387878418
2012-09-10,3346.5363766185183,1807.0071414044505,1343.115082659715
2012-09-11,3347.962319049373,1799.8589754969726,1342.8762253912864
2012-09-12,3352.3341862695816,1801.4677844468679,1339.7110981981314
2012-09-13,3401.112778398121,1824.6460595943354,1356.9701970768292
2012-09-14,3418.503754993435,1842.1535576762835,1364.1710930201953
2012-09-17,3375.819843284771,1826.131171359135,1347.2802998782936
2012-09-18,3367.3088692499878,1824.575607363331,1344.9835734113367
2012-09-19,3373.748561991437,1830.448149130243,1347.0430650504131
2012-09-20,3375.12816977888,1829.2522054010042,1348.169562418705
2012-09-21,3376.018994532089,1831.0213330786646,1345.97424120309
2012-09-24,3364.0361139856395,1816.5978256800154,1344.4058352888387
2012-09-25,3335.054122020898,1794.739692554307,1335.0796165421416
2012-09-26,3311.7855256697367,1777.6967948867168,1329.0155609204157
2012-09-27,3350.971901655692,1806.5027880582784,1340.9228691064927
2012-09-28,3328.6389085302944,1787.951239782531,1333.7149383580836
2012-10-01,3334.01068984461,1783.5173001632793,1337.0386420653958
2012-10-02,3337.474843853037,1788.7269390742877,1337.2616601082555
2012-10-03,3348.8134631703724,1798.9586540424352,1337.2412122435344
2012-10-04,3376.273659339,1807.056305943086,1347.3212513094622
2012-10-05,3373.049555926118,1795.5756947762711,1349.7345350783871
2012-10-08,3355.765060607664,1776.13653914912,1344.5329479120483
2012-10-09,3329.4089696795563,1751.4008485672312,1335.4662105172465
2012-10-10,3308.1669403728156,1742.5475085158614,1324.3074993180635
2012-10-11,3312.2751395821106,1738.2651734722458,1325.6586507840548
2012-10-12,3296.909011690441,1735.1118522567267,1322.7340816969809
2012-10-15,3317.5473309437803,1744.2777692684467,1330.0369549173047
2012-10-16,3353.4608467946236,1770.159427244289,1343.4201883099013
2012-10-17,3362.9056274632603,1766.0933727680094,1344.6783172300711
2012-10-18,3353.0144364949374,1745.0011372616136,1344.2173267977923
2012-10-19,3301.6614540638693,1705.5859637531103,1324.249953728504
2012-10-22,3303.253056408954,1715.0021442753496,1323.3678201932053
2012-10-23,3259.646269141929,1699.7997829120286,1306.896557024782
2012-10-24,3258.210122526769,1697.8773044982663,1307.569245432329
2012-10-25,3263.222239881521,1695.5594406771925,1308.9062804566129
2012-10-26,3256.9168294405245,1698.1787170369716,1306.2267308556693
2012-10-31,3252.458463733492,1685.4730566440558,1310.665935262019
2012-11-01,3289.8935912667657,1711.1051971852721,1325.371171685285
2012-11-02,3260.6392441154458,1692.9223783505731,1312.6813846379519
2012-11-05,3263.9646522083203,1702.341408566077,1315.1135521908582
2012-11-06,3294.0140922101273,1707.7933924854733,1329.6116252493812
2012-11-07,3219.360329010815,1667.5154630578254,1306.2267308556693
2012-11-08,3166.499515663425,1633.9675001784344,1283.5639645956253
2012-11-09,3171.432537580258,1642.0804719372536,1283.780631737376
2012-11-12,3157.6001369935693,1633.36177880803,1279.5936222672754
2012-11-13,3149.899100344541,1623.7098220803891,1278.709317068031
2012-11-14,3105.235283836999,1603.5244500228218,1262.8121100377612
2012-11-15,3103.191604614258,1599.7693176269531,1262.7938842773438
2012-11-16,3124.9658187298046,1610.0567083105489,1271.1653496399304
2012-11-19,3194.7952556476666,1651.7089221136848,1297.0950642375246
2012-11-20,3198.367711481522,1653.3613733742968,1300.2069551121094
2012-11-21,3199.943248734926,1654.4559756676317,1301.527222719582
2012-11-23,3243.541519722712,1679.5590330950945,1317.940931049372
2012-11-26,3236.657710733547,1686.8051711905719,1314.1698887483508
2012-11-27,3215.7106954495684,1678.800727509224,1307.2695256121588
2012-11-28,3244.9505445173127,1695.021389735135,1319.0400400685758
2012-11-29,3262.3322189752944,1706.2838450943236,1324.8281711646123
2012-11-30,3257.4161579399515,1700.5097035506915,1324.1029834784567
2012-12-03,3240.26021305786,1696.5658779895166,1315.2334405709698
