ticker,revenue_year,revenue_month,revenue,avail_date
2002.TW,2017,6,26812821000,2017-07-10
2002.TW,2017,7,28479023000,2017-08-10
2002.TW,2017,8,30630858000,2017-09-10
2002.TW,2017,9,29807618000,2017-10-10
2002.TW,2017,10,29603163000,2017-11-10
2002.TW,2017,11,29678153000,2017-12-10
2002.TW,2017,12,30963922000,2018-01-10
2002.TW,2018,1,32819912000,2018-02-10
2002.TW,2018,2,26665920000,2018-03-10
2002.TW,2018,3,33903830000,2018-04-10
2002.TW,2018,4,31934984000,2018-05-10
2002.TW,2018,5,35003823000,2018-06-10
2002.TW,2018,6,33385608000,2018-07-10
2002.TW,2018,7,35015046000,2018-08-10
2002.TW,2018,8,33779551000,2018-09-10
2002.TW,2018,9,33937015000,2018-10-10
2002.TW,2018,10,36437512000,2018-11-10
2002.TW,2018,11,34532900000,2018-12-10
2002.TW,2018,12,33248956000,2019-01-10
2002.TW,2019,1,36077811000,2019-02-10
2002.TW,2019,2,27212442000,2019-03-10
2002.TW,2019,3,32939378000,2019-04-10
2002.TW,2019,4,33167382000,2019-05-10
2002.TW,2019,5,32365285000,2019-06-10
2002.TW,2019,6,29348282000,2019-07-10
2002.TW,2019,7,30766856000,2019-08-10
2002.TW,2019,8,30997557000,2019-09-10
2002.TW,2019,9,28930655000,2019-10-10
2002.TW,2019,10,27677766000,2019-11-10
2002.TW,2019,11,27653365000,2019-12-10
2002.TW,2019,12,29103956000,2020-01-10
2002.TW,2020,1,24103044000,2020-02-10
2002.TW,2020,2,26060991000,2020-03-10
2002.TW,2020,3,27754842000,2020-04-10
2002.TW,2020,4,25434105000,2020-05-10
2002.TW,2020,5,23257451000,2020-06-10
2002.TW,2020,6,23917855000,2020-07-10
2002.TW,2020,7,24688800000,2020-08-10
2002.TW,2020,8,25832421000,2020-09-10
2002.TW,2020,9,26127823000,2020-10-10
2002.TW,2020,10,27088765000,2020-11-10
2002.TW,2020,11,29909497000,2020-12-10
2002.TW,2020,12,30607760000,2021-01-10
2002.TW,2021,1,30818388000,2021-02-10
2002.TW,2021,2,30108270000,2021-03-10
2002.TW,2021,3,36894940000,2021-04-10
2002.TW,2021,4,36906048000,2021-05-10
2002.TW,2021,5,39718469000,2021-06-10
2002.TW,2021,6,38823509000,2021-07-10
2002.TW,2021,7,41883163000,2021-08-10
2002.TW,2021,8,41713466000,2021-09-10
2002.TW,2021,9,41981668000,2021-10-10
2002.TW,2021,10,43199465000,2021-11-10
2002.TW,2021,11,45282222000,2021-12-10
2002.TW,2021,12,40998980000,2022-01-10
2002.TW,2022,1,40027506000,2022-02-10
2002.TW,2022,2,33521901000,2022-03-10
2002.TW,2022,3,41662586000,2022-04-10
2002.TW,2022,4,45410117000,2022-05-10
2002.TW,2022,5,43482881000,2022-06-10
2002.TW,2022,6,44744842000,2022-07-10
2002.TW,2022,7,39157604000,2022-08-10
2002.TW,2022,8,36270317000,2022-09-10
2002.TW,2022,9,29912530000,2022-10-10
2002.TW,2022,10,32387902000,2022-11-10
2002.TW,2022,11,32018052000,2022-12-10
2002.TW,2022,12,30971250000,2023-01-10
2002.TW,2023,1,26244553000,2023-02-10
2002.TW,2023,2,31254510000,2023-03-10
2002.TW,2023,3,33846889000,2023-04-10
2002.TW,2023,4,32379484000,2023-05-10
2002.TW,2023,5,32760575000,2023-06-10
2002.TW,2023,6,30216859000,2023-07-10
2002.TW,2023,7,28220608000,2023-08-10
2002.TW,2023,8,30550154000,2023-09-10
2002.TW,2023,9,29458618000,2023-10-10
2002.TW,2023,10,29052184000,2023-11-10
2002.TW,2023,11,29862767000,2023-12-10
2002.TW,2023,12,29479297000,2024-01-10
2002.TW,2024,1,31931086000,2024-02-10
2002.TW,2024,2,28964834000,2024-03-10
2002.TW,2024,3,32857996000,2024-04-10
2002.TW,2024,4,32701734000,2024-05-10
2002.TW,2024,5,31913954000,2024-06-10
2002.TW,2024,6,29956526000,2024-07-10
2002.TW,2024,7,29273051000,2024-08-10
2002.TW,2024,8,29595067000,2024-09-10
2002.TW,2024,9,26747619000,2024-10-10
2002.TW,2024,10,27939847000,2024-11-10
2002.TW,2024,11,29021777000,2024-12-10
2002.TW,2024,12,29632223000,2025-01-10
2002.TW,2025,1,25711893000,2025-02-10
2002.TW,2025,2,28161939000,2025-03-10
2002.TW,2025,3,29296391000,2025-04-10
2002.TW,2025,4,30241696000,2025-05-10
2002.TW,2025,5,29314725000,2025-06-10
2002.TW,2025,6,25540284000,2025-07-10
2002.TW,2025,7,24391344000,2025-08-10
2002.TW,2025,8,24739527000,2025-09-10
2002.TW,2025,9,24384779000,2025-10-10
2002.TW,2025,10,24461547000,2025-11-10
2002.TW,2025,11,25367720000,2025-12-10
2002.TW,2025,12,25543419000,2026-01-10
2002.TW,2026,1,26018929000,2026-02-10
2002.TW,2026,2,24520577000,2026-03-10
2002.TW,2026,3,28622383000,2026-04-10
2002.TW,2026,4,30891428000,2026-05-10
2002.TW,2026,5,29955286000,2026-06-10
2002.TW,2026,6,27994106000,2026-07-10
2603.TW,2005,5,3513545000,2005-06-10
2603.TW,2005,6,3450319000,2005-07-10
2603.TW,2005,7,3522697000,2005-08-10
2603.TW,2005,8,3286597000,2005-09-10
2603.TW,2005,9,3608988000,2005-10-10
2603.TW,2005,10,3639745000,2005-11-10
2603.TW,2005,11,3605680000,2005-12-10
2603.TW,2005,12,3103565000,2006-01-10
2603.TW,2006,1,3264075000,2006-02-10
2603.TW,2006,2,2608500000,2006-03-10
2603.TW,2006,3,2832467000,2006-04-10
2603.TW,2006,4,3172760000,2006-05-10
2603.TW,2006,5,2991606000,2006-06-10
2603.TW,2006,6,2948923000,2006-07-10
2603.TW,2006,7,2636798000,2006-08-10
2603.TW,2006,8,2764938000,2006-09-10
2603.TW,2006,9,2775453000,2006-10-10
2603.TW,2006,10,2391774000,2006-11-10
2603.TW,2006,11,2758474000,2006-12-10
2603.TW,2006,12,2717329000,2007-01-10
2603.TW,2007,1,2563716000,2007-02-10
2603.TW,2007,2,2487470000,2007-03-10
2603.TW,2007,3,2160295000,2007-04-10
2603.TW,2007,4,2803471000,2007-05-10
2603.TW,2007,5,2218511000,2007-06-10
2603.TW,2007,6,2191605000,2007-07-10
2603.TW,2007,7,2216286000,2007-08-10
2603.TW,2007,8,2155368000,2007-09-10
2603.TW,2007,9,2367773000,2007-10-10
2603.TW,2007,10,2110145000,2007-11-10
2603.TW,2007,11,2372483000,2007-12-10
2603.TW,2007,12,2191806000,2008-01-10
2603.TW,2008,1,2257089000,2008-02-10
2603.TW,2008,2,1942817000,2008-03-10
2603.TW,2008,3,1906889000,2008-04-10
2603.TW,2008,4,1969277000,2008-05-10
2603.TW,2008,5,1840702000,2008-06-10
2603.TW,2008,6,1885174000,2008-07-10
2603.TW,2008,7,1813512000,2008-08-10
2603.TW,2008,8,1839914000,2008-09-10
2603.TW,2008,9,1974530000,2008-10-10
2603.TW,2008,10,1710057000,2008-11-10
2603.TW,2008,11,1828343000,2008-12-10
2603.TW,2008,12,1467222000,2009-01-10
2603.TW,2009,1,1185641000,2009-02-10
2603.TW,2009,2,1176908000,2009-03-10
2603.TW,2009,3,1263565000,2009-04-10
2603.TW,2009,4,1406255000,2009-05-10
2603.TW,2009,5,1283283000,2009-06-10
2603.TW,2009,6,1401961000,2009-07-10
2603.TW,2009,7,1188384000,2009-08-10
2603.TW,2009,8,1178761000,2009-09-10
2603.TW,2009,9,1244227000,2009-10-10
2603.TW,2009,10,1139099000,2009-11-10
2603.TW,2009,11,1286778000,2009-12-10
2603.TW,2009,12,1308084000,2010-01-10
2603.TW,2010,1,1164396000,2010-02-10
2603.TW,2010,2,1328363000,2010-03-10
2603.TW,2010,3,1215230000,2010-04-10
2603.TW,2010,4,1460527000,2010-05-10
2603.TW,2010,5,1439295000,2010-06-10
2603.TW,2010,6,1982191000,2010-07-10
2603.TW,2010,7,1432065000,2010-08-10
2603.TW,2010,8,1467756000,2010-09-10
2603.TW,2010,9,1239283000,2010-10-10
2603.TW,2010,10,1243830000,2010-11-10
2603.TW,2010,11,1652283000,2010-12-10
2603.TW,2010,12,1400792000,2011-01-10
2603.TW,2011,1,1400696000,2011-02-10
2603.TW,2011,2,1079830000,2011-03-10
2603.TW,2011,3,1204544000,2011-04-10
2603.TW,2011,4,1255596000,2011-05-10
2603.TW,2011,5,1337946000,2011-06-10
2603.TW,2011,6,1306474000,2011-07-10
2603.TW,2011,7,1293344000,2011-08-10
2603.TW,2011,8,1268416000,2011-09-10
2603.TW,2011,9,1216883000,2011-10-10
2603.TW,2011,10,1273798000,2011-11-10
2603.TW,2011,11,1331692000,2011-12-10
2603.TW,2011,12,1392016000,2012-01-10
2603.TW,2012,1,1262735000,2012-02-10
2603.TW,2012,2,1184997000,2012-03-10
2603.TW,2012,3,1449389000,2012-04-10
2603.TW,2012,4,1342640000,2012-05-10
2603.TW,2012,5,1376425000,2012-06-10
2603.TW,2012,6,1284737000,2012-07-10
2603.TW,2012,7,1315094000,2012-08-10
2603.TW,2012,8,1265340000,2012-09-10
2603.TW,2012,9,1334569000,2012-10-10
2603.TW,2012,10,1329772000,2012-11-10
2603.TW,2012,11,1582001000,2012-12-10
2603.TW,2012,12,1492533000,2013-01-10
2603.TW,2013,1,11835768000,2013-02-10
2603.TW,2013,2,10476220000,2013-03-10
2603.TW,2013,3,10972799000,2013-04-10
2603.TW,2013,4,12001565000,2013-05-10
2603.TW,2013,5,12173313000,2013-06-10
2603.TW,2013,6,12403312000,2013-07-10
2603.TW,2013,7,11533757000,2013-08-10
2603.TW,2013,8,12308576000,2013-09-10
2603.TW,2013,9,12143075000,2013-10-10
2603.TW,2013,10,11139359000,2013-11-10
2603.TW,2013,11,10855077000,2013-12-10
2603.TW,2013,12,11361666000,2014-01-10
2603.TW,2014,1,12274769000,2014-02-10
2603.TW,2014,2,10590078000,2014-03-10
2603.TW,2014,3,11454741000,2014-04-10
2603.TW,2014,4,11842501000,2014-05-10
2603.TW,2014,5,12133980000,2014-06-10
2603.TW,2014,6,11235644000,2014-07-10
2603.TW,2014,7,12364369000,2014-08-10
2603.TW,2014,8,12468933000,2014-09-10
2603.TW,2014,9,12724128000,2014-10-10
2603.TW,2014,10,12802791000,2014-11-10
2603.TW,2014,11,11548185000,2014-12-10
2603.TW,2014,12,12819130000,2015-01-10
2603.TW,2015,1,11504684000,2015-02-10
2603.TW,2015,2,11641652000,2015-03-10
2603.TW,2015,3,12140769000,2015-04-10
2603.TW,2015,4,11240557000,2015-05-10
2603.TW,2015,5,12001890000,2015-06-10
2603.TW,2015,6,11619364000,2015-07-10
2603.TW,2015,7,10987841000,2015-08-10
2603.TW,2015,8,11423004000,2015-09-10
2603.TW,2015,9,10663419000,2015-10-10
2603.TW,2015,10,10360173000,2015-11-10
2603.TW,2015,11,11000627000,2015-12-10
2603.TW,2015,12,9306768000,2016-01-10
2603.TW,2016,1,10106079000,2016-02-10
2603.TW,2016,2,9749684000,2016-03-10
2603.TW,2016,3,8713744000,2016-04-10
2603.TW,2016,4,8428519000,2016-05-10
2603.TW,2016,5,11151147000,2016-06-10
2603.TW,2016,6,10187215000,2016-07-10
2603.TW,2016,7,10571724000,2016-08-10
2603.TW,2016,8,10146401000,2016-09-10
2603.TW,2016,9,11217865000,2016-10-10
2603.TW,2016,10,10735881000,2016-11-10
2603.TW,2016,11,12129072000,2016-12-10
2603.TW,2016,12,11353512000,2017-01-10
2603.TW,2017,1,12713311000,2017-02-10
2603.TW,2017,2,10275122000,2017-03-10
2603.TW,2017,3,11546538000,2017-04-10
2603.TW,2017,4,10818008000,2017-05-10
2603.TW,2017,5,13534968000,2017-06-10
2603.TW,2017,6,12654986000,2017-07-10
2603.TW,2017,7,14313922000,2017-08-10
2603.TW,2017,8,13763911000,2017-09-10
2603.TW,2017,9,13447405000,2017-10-10
2603.TW,2017,10,12425499000,2017-11-10
2603.TW,2017,11,12593533000,2017-12-10
2603.TW,2017,12,12367770000,2018-01-10
2603.TW,2018,1,13038444000,2018-02-10
2603.TW,2018,2,12447767000,2018-03-10
2603.TW,2018,3,11283332000,2018-04-10
2603.TW,2018,4,12535774000,2018-05-10
2603.TW,2018,5,12831337000,2018-06-10
2603.TW,2018,6,13522678000,2018-07-10
2603.TW,2018,7,14482922000,2018-08-10
2603.TW,2018,8,14958617000,2018-09-10
2603.TW,2018,9,15308182000,2018-10-10
2603.TW,2018,10,15269163000,2018-11-10
2603.TW,2018,11,16361096000,2018-12-10
2603.TW,2018,12,17138877000,2019-01-10
2603.TW,2019,1,16825925000,2019-02-10
2603.TW,2019,2,14266750000,2019-03-10
2603.TW,2019,3,14554888000,2019-04-10
2603.TW,2019,4,15309434000,2019-05-10
2603.TW,2019,5,16143480000,2019-06-10
2603.TW,2019,6,15713827000,2019-07-10
2603.TW,2019,7,16816230000,2019-08-10
2603.TW,2019,8,16150698000,2019-09-10
2603.TW,2019,9,16809235000,2019-10-10
2603.TW,2019,10,15986060000,2019-11-10
2603.TW,2019,11,16120212000,2019-12-10
2603.TW,2019,12,15477345000,2020-01-10
2603.TW,2020,1,16561235000,2020-02-10
2603.TW,2020,2,13162358000,2020-03-10
2603.TW,2020,3,13704080000,2020-04-10
2603.TW,2020,4,14215784000,2020-05-10
2603.TW,2020,5,14038231000,2020-06-10
2603.TW,2020,6,15686375000,2020-07-10
2603.TW,2020,7,17085764000,2020-08-10
2603.TW,2020,8,18891195000,2020-09-10
2603.TW,2020,9,19354963000,2020-10-10
2603.TW,2020,10,20303104000,2020-11-10
2603.TW,2020,11,19699341000,2020-12-10
2603.TW,2020,12,24580336000,2021-01-10
2603.TW,2021,1,28435024000,2021-02-10
2603.TW,2021,2,29629107000,2021-03-10
2603.TW,2021,3,32172484000,2021-04-10
2603.TW,2021,4,27749820000,2021-05-10
2603.TW,2021,5,34442080000,2021-06-10
2603.TW,2021,6,37720908000,2021-07-10
2603.TW,2021,7,45879182000,2021-08-10
2603.TW,2021,8,50021681000,2021-09-10
2603.TW,2021,9,49130735000,2021-10-10
2603.TW,2021,10,52729729000,2021-11-10
2603.TW,2021,11,51041024000,2021-12-10
2603.TW,2021,12,52225154000,2022-01-10
2603.TW,2022,1,56841393000,2022-02-10
2603.TW,2022,2,55305331000,2022-03-10
2603.TW,2022,3,58670247000,2022-04-10
2603.TW,2022,4,56199907000,2022-05-10
2603.TW,2022,5,58464377000,2022-06-10
2603.TW,2022,6,60344770000,2022-07-10
2603.TW,2022,7,62799441000,2022-08-10
2603.TW,2022,8,57442123000,2022-09-10
2603.TW,2022,9,50197469000,2022-10-10
2603.TW,2022,10,45647733000,2022-11-10
2603.TW,2022,11,36093532000,2022-12-10
2603.TW,2022,12,29143977000,2023-01-10
2603.TW,2023,1,26241827000,2023-02-10
2603.TW,2023,2,18680178000,2023-03-10
2603.TW,2023,3,21884625000,2023-04-10
2603.TW,2023,4,22336727000,2023-05-10
2603.TW,2023,5,22916693000,2023-06-10
2603.TW,2023,6,22130811000,2023-07-10
2603.TW,2023,7,23424088000,2023-08-10
2603.TW,2023,8,24917874000,2023-09-10
2603.TW,2023,9,24483411000,2023-10-10
2603.TW,2023,10,23364349000,2023-11-10
2603.TW,2023,11,22699856000,2023-12-10
2603.TW,2023,12,23633235000,2024-01-10
2603.TW,2024,1,28351523000,2024-02-10
2603.TW,2024,2,30169617000,2024-03-10
2603.TW,2024,3,30109412000,2024-04-10
2603.TW,2024,4,31813536000,2024-05-10
2603.TW,2024,5,32160300000,2024-06-10
2603.TW,2024,6,42283020000,2024-07-10
2603.TW,2024,7,54396728000,2024-08-10
2603.TW,2024,8,53758648000,2024-09-10
2603.TW,2024,9,44637217000,2024-10-10
2603.TW,2024,10,41525743000,2024-11-10
2603.TW,2024,11,36093020000,2024-12-10
2603.TW,2024,12,38136854000,2025-01-10
2603.TW,2025,1,42247957000,2025-02-10
2603.TW,2025,2,34233366000,2025-03-10
2603.TW,2025,3,33517259000,2025-04-10
2603.TW,2025,4,30004819000,2025-05-10
2603.TW,2025,5,26372182000,2025-06-10
2603.TW,2025,6,30109881000,2025-07-10
2603.TW,2025,7,33605171000,2025-08-10
2603.TW,2025,8,32956841000,2025-09-10
2603.TW,2025,9,30120944000,2025-10-10
2603.TW,2025,10,27330016000,2025-11-10
2603.TW,2025,11,27633182000,2025-12-10
2603.TW,2025,12,30705794000,2026-01-10
2603.TW,2026,1,31898627000,2026-02-10
2603.TW,2026,2,27138742000,2026-03-10
2603.TW,2026,3,27522156000,2026-04-10
2603.TW,2026,4,31359253000,2026-05-10
2603.TW,2026,5,34656227000,2026-06-10
2603.TW,2026,6,39141253000,2026-07-10
2609.TW,2005,5,7188427000,2005-06-10
2609.TW,2005,6,6940813000,2005-07-10
2609.TW,2005,7,7194318000,2005-08-10
2609.TW,2005,8,7502878000,2005-09-10
2609.TW,2005,9,8000371000,2005-10-10
2609.TW,2005,10,7635311000,2005-11-10
2609.TW,2005,11,7467066000,2005-12-10
2609.TW,2005,12,6873250000,2006-01-10
2609.TW,2006,1,6953894000,2006-02-10
2609.TW,2006,2,6622627000,2006-03-10
2609.TW,2006,3,5859622000,2006-04-10
2609.TW,2006,4,7507936000,2006-05-10
2609.TW,2006,5,7651358000,2006-06-10
2609.TW,2006,6,7666183000,2006-07-10
2609.TW,2006,7,7643644000,2006-08-10
2609.TW,2006,8,8379165000,2006-09-10
2609.TW,2006,9,8550346000,2006-10-10
2609.TW,2006,10,8292046000,2006-11-10
2609.TW,2006,11,8279447000,2006-12-10
2609.TW,2006,12,8414194000,2007-01-10
2609.TW,2007,1,8426723000,2007-02-10
2609.TW,2007,2,8212262000,2007-03-10
2609.TW,2007,3,7481761000,2007-04-10
2609.TW,2007,4,8596978000,2007-05-10
2609.TW,2007,5,9112741000,2007-06-10
2609.TW,2007,6,9807641000,2007-07-10
2609.TW,2007,7,9559314000,2007-08-10
2609.TW,2007,8,10826871000,2007-09-10
2609.TW,2007,9,10865722000,2007-10-10
2609.TW,2007,10,10557139000,2007-11-10
2609.TW,2007,11,10634028000,2007-12-10
2609.TW,2007,12,10088179000,2008-01-10
2609.TW,2008,1,9979454000,2008-02-10
2609.TW,2008,2,10572324000,2008-03-10
2609.TW,2008,3,7997734000,2008-04-10
2609.TW,2008,4,9418677000,2008-05-10
2609.TW,2008,5,9538328000,2008-06-10
2609.TW,2008,6,10569049000,2008-07-10
2609.TW,2008,7,10655823000,2008-08-10
2609.TW,2008,8,10393910000,2008-09-10
2609.TW,2008,9,10799391000,2008-10-10
2609.TW,2008,10,10276128000,2008-11-10
2609.TW,2008,11,9050083000,2008-12-10
2609.TW,2008,12,7864160000,2009-01-10
2609.TW,2009,1,6855796000,2009-02-10
2609.TW,2009,2,5971103000,2009-03-10
2609.TW,2009,3,5023698000,2009-04-10
2609.TW,2009,4,5883564000,2009-05-10
2609.TW,2009,5,5889820000,2009-06-10
2609.TW,2009,6,5359782000,2009-07-10
2609.TW,2009,7,5739501000,2009-08-10
2609.TW,2009,8,6235618000,2009-09-10
2609.TW,2009,9,6808922000,2009-10-10
2609.TW,2009,10,6859221000,2009-11-10
2609.TW,2009,11,6961983000,2009-12-10
2609.TW,2009,12,6914189000,2010-01-10
2609.TW,2010,1,7222258000,2010-02-10
2609.TW,2010,2,7537842000,2010-03-10
2609.TW,2010,3,7072275000,2010-04-10
2609.TW,2010,4,8211439000,2010-05-10
2609.TW,2010,5,8372095000,2010-06-10
2609.TW,2010,6,9968593000,2010-07-10
2609.TW,2010,7,10902311000,2010-08-10
2609.TW,2010,8,12003714000,2010-09-10
2609.TW,2010,9,11429190000,2010-10-10
2609.TW,2010,10,10056119000,2010-11-10
2609.TW,2010,11,9835258000,2010-12-10
2609.TW,2010,12,9270336000,2011-01-10
2609.TW,2011,1,8688604000,2011-02-10
2609.TW,2011,2,7675241000,2011-03-10
2609.TW,2011,3,6575044000,2011-04-10
2609.TW,2011,4,8154527000,2011-05-10
2609.TW,2011,5,8315199000,2011-06-10
2609.TW,2011,6,8633817000,2011-07-10
2609.TW,2011,7,8469883000,2011-08-10
2609.TW,2011,8,8759907000,2011-09-10
2609.TW,2011,9,8202013000,2011-10-10
2609.TW,2011,10,8529435000,2011-11-10
2609.TW,2011,11,8368826000,2011-12-10
2609.TW,2011,12,7655817000,2012-01-10
2609.TW,2012,1,7624382000,2012-02-10
2609.TW,2012,2,7101570000,2012-03-10
2609.TW,2012,3,6562046000,2012-04-10
2609.TW,2012,4,8894340000,2012-05-10
2609.TW,2012,5,8750712000,2012-06-10
2609.TW,2012,6,9922199000,2012-07-10
2609.TW,2012,7,10267227000,2012-08-10
2609.TW,2012,8,10654406000,2012-09-10
2609.TW,2012,9,10178910000,2012-10-10
2609.TW,2012,10,9555558000,2012-11-10
2609.TW,2012,11,8164666000,2012-12-10
2609.TW,2012,12,8272552000,2013-01-10
2609.TW,2013,1,10321004000,2013-02-10
2609.TW,2013,2,7949795000,2013-03-10
2609.TW,2013,3,9192650000,2013-04-10
2609.TW,2013,4,9112818000,2013-05-10
2609.TW,2013,5,9787238000,2013-06-10
2609.TW,2013,6,11033826000,2013-07-10
2609.TW,2013,7,9724528000,2013-08-10
2609.TW,2013,8,11257539000,2013-09-10
2609.TW,2013,9,11070888000,2013-10-10
2609.TW,2013,10,8925060000,2013-11-10
2609.TW,2013,11,9916274000,2013-12-10
2609.TW,2013,12,10339174000,2014-01-10
2609.TW,2014,1,10324781000,2014-02-10
2609.TW,2014,2,7966961000,2014-03-10
2609.TW,2014,3,9949693000,2014-04-10
2609.TW,2014,4,10508815000,2014-05-10
2609.TW,2014,5,11549400000,2014-06-10
2609.TW,2014,6,12227509000,2014-07-10
2609.TW,2014,7,12388324000,2014-08-10
2609.TW,2014,8,12314652000,2014-09-10
2609.TW,2014,9,12608897000,2014-10-10
2609.TW,2014,10,11607571000,2014-11-10
2609.TW,2014,11,11169293000,2014-12-10
2609.TW,2014,12,12283001000,2015-01-10
2609.TW,2015,1,11725044000,2015-02-10
2609.TW,2015,2,10449227000,2015-03-10
2609.TW,2015,3,10980447000,2015-04-10
2609.TW,2015,4,10486095000,2015-05-10
2609.TW,2015,5,10738229000,2015-06-10
2609.TW,2015,6,11366642000,2015-07-10
2609.TW,2015,7,10078131000,2015-08-10
2609.TW,2015,8,11196414000,2015-09-10
2609.TW,2015,9,10627325000,2015-10-10
2609.TW,2015,10,9717595000,2015-11-10
2609.TW,2015,11,9909044000,2015-12-10
2609.TW,2015,12,10278908000,2016-01-10
2609.TW,2016,1,9678224000,2016-02-10
2609.TW,2016,2,8832008000,2016-03-10
2609.TW,2016,3,8609057000,2016-04-10
2609.TW,2016,4,8784786000,2016-05-10
2609.TW,2016,5,9548493000,2016-06-10
2609.TW,2016,6,9439672000,2016-07-10
2609.TW,2016,7,9307908000,2016-08-10
2609.TW,2016,8,10104670000,2016-09-10
2609.TW,2016,9,9582922000,2016-10-10
2609.TW,2016,10,9426691000,2016-11-10
2609.TW,2016,11,10773181000,2016-12-10
2609.TW,2016,12,11258598000,2017-01-10
2609.TW,2017,1,11640587000,2017-02-10
2609.TW,2017,2,9408923000,2017-03-10
2609.TW,2017,3,9205344000,2017-04-10
2609.TW,2017,4,9932266000,2017-05-10
2609.TW,2017,5,11697402000,2017-06-10
2609.TW,2017,6,11598024000,2017-07-10
2609.TW,2017,7,12030869000,2017-08-10
2609.TW,2017,8,12585841000,2017-09-10
2609.TW,2017,9,11163840000,2017-10-10
2609.TW,2017,10,10732876000,2017-11-10
2609.TW,2017,11,10266535000,2017-12-10
2609.TW,2017,12,10775897000,2018-01-10
2609.TW,2018,1,10745665000,2018-02-10
2609.TW,2018,2,10433920000,2018-03-10
2609.TW,2018,3,9855290000,2018-04-10
2609.TW,2018,4,9759959000,2018-05-10
2609.TW,2018,5,11759030000,2018-06-10
2609.TW,2018,6,12080221000,2018-07-10
2609.TW,2018,7,12908340000,2018-08-10
2609.TW,2018,8,13061264000,2018-09-10
2609.TW,2018,9,12745597000,2018-10-10
2609.TW,2018,10,12025638000,2018-11-10
2609.TW,2018,11,12942309000,2018-12-10
2609.TW,2018,12,13462125000,2019-01-10
2609.TW,2019,1,12870206000,2019-02-10
2609.TW,2019,2,10527099000,2019-03-10
2609.TW,2019,3,11679177000,2019-04-10
2609.TW,2019,4,11789274000,2019-05-10
2609.TW,2019,5,13105222000,2019-06-10
2609.TW,2019,6,15504036000,2019-07-10
2609.TW,2019,7,13003004000,2019-08-10
2609.TW,2019,8,12631351000,2019-09-10
2609.TW,2019,9,12150242000,2019-10-10
2609.TW,2019,10,11687288000,2019-11-10
2609.TW,2019,11,11833422000,2019-12-10
2609.TW,2019,12,12476858000,2020-01-10
2609.TW,2020,1,14152198000,2020-02-10
2609.TW,2020,2,9454224000,2020-03-10
2609.TW,2020,3,11035757000,2020-04-10
2609.TW,2020,4,10669681000,2020-05-10
2609.TW,2020,5,10160559000,2020-06-10
2609.TW,2020,6,10920044000,2020-07-10
2609.TW,2020,7,12252479000,2020-08-10
2609.TW,2020,8,13044917000,2020-09-10
2609.TW,2020,9,13557209000,2020-10-10
2609.TW,2020,10,14503826000,2020-11-10
2609.TW,2020,11,15265361000,2020-12-10
2609.TW,2020,12,16867489000,2021-01-10
2609.TW,2021,1,20446252000,2021-02-10
2609.TW,2021,2,20828733000,2021-03-10
2609.TW,2021,3,21007470000,2021-04-10
2609.TW,2021,4,21697633000,2021-05-10
2609.TW,2021,5,24035492000,2021-06-10
2609.TW,2021,6,27536541000,2021-07-10
2609.TW,2021,7,29447429000,2021-08-10
2609.TW,2021,8,32786329000,2021-09-10
2609.TW,2021,9,33220266000,2021-10-10
2609.TW,2021,10,33880099000,2021-11-10
2609.TW,2021,11,34482336000,2021-12-10
2609.TW,2021,12,35106734000,2022-01-10
2609.TW,2022,1,35590304000,2022-02-10
2609.TW,2022,2,33251041000,2022-03-10
2609.TW,2022,3,37862827000,2022-04-10
2609.TW,2022,4,36864512000,2022-05-10
2609.TW,2022,5,33872528000,2022-06-10
2609.TW,2022,6,38710538000,2022-07-10
2609.TW,2022,7,36749405000,2022-08-10
2609.TW,2022,8,35089619000,2022-09-10
2609.TW,2022,9,27973707000,2022-10-10
2609.TW,2022,10,23990181000,2022-11-10
2609.TW,2022,11,19611827000,2022-12-10
2609.TW,2022,12,16360098000,2023-01-10
2609.TW,2023,1,12717561000,2023-02-10
2609.TW,2023,2,11308551000,2023-03-10
2609.TW,2023,3,12927326000,2023-04-10
2609.TW,2023,4,11043398000,2023-05-10
2609.TW,2023,5,11578380000,2023-06-10
2609.TW,2023,6,12424596000,2023-07-10
2609.TW,2023,7,11455953000,2023-08-10
2609.TW,2023,8,12237199000,2023-09-10
2609.TW,2023,9,12207961000,2023-10-10
2609.TW,2023,10,11301611000,2023-11-10
2609.TW,2023,11,10919002000,2023-12-10
2609.TW,2023,12,10646168000,2024-01-10
2609.TW,2024,1,13996737000,2024-02-10
2609.TW,2024,2,14256972000,2024-03-10
2609.TW,2024,3,15547726000,2024-04-10
2609.TW,2024,4,14944483000,2024-05-10
2609.TW,2024,5,16924941000,2024-06-10
2609.TW,2024,6,20719796000,2024-07-10
2609.TW,2024,7,25458337000,2024-08-10
2609.TW,2024,8,25760113000,2024-09-10
2609.TW,2024,9,21619938000,2024-10-10
2609.TW,2024,10,18993369000,2024-11-10
2609.TW,2024,11,17478311000,2024-12-10
2609.TW,2024,12,17248548000,2025-01-10
2609.TW,2025,1,17592891000,2025-02-10
2609.TW,2025,2,14694473000,2025-03-10
2609.TW,2025,3,13229338000,2025-04-10
2609.TW,2025,4,12493271000,2025-05-10
2609.TW,2025,5,12357888000,2025-06-10
2609.TW,2025,6,13805564000,2025-07-10
2609.TW,2025,7,15484403000,2025-08-10
2609.TW,2025,8,13838365000,2025-09-10
