,A_持有0050,B_動能Top5,C_動能+濾網,D_0050均線,C_週一開盤成交,C_最差成交
2022-08-17,132020.74854260276,259432.5413106358,267477.0878337947,120767.31114682705,249708.25419257366,134296.1589459109
2022-08-18,131156.17528515647,260374.71510061383,267477.0878337947,120767.31114682705,249708.25419257366,134296.1589459109
2022-08-19,131372.32543164084,260198.7346589621,267477.0878337947,120664.14390940512,249708.25419257366,134296.1589459109
2022-08-22,129751.23577099633,255741.79877639373,267477.0878337947,119175.09023661459,249708.25419257366,134296.1589459109
2022-08-23,127751.87424450707,252231.53270888884,267477.0878337947,117338.5745295986,249708.25419257366,134296.1589459109
2022-08-24,127427.65813427758,251323.27729201873,267477.0878337947,117040.76546854818,249708.25419257366,134296.1589459109
2022-08-25,128616.45661145043,255784.48566604216,267477.0878337947,118132.737604092,249708.25419257366,134296.1589459109
2022-08-26,129264.88883190941,256343.84368805002,267477.0878337947,118728.35572619284,249708.25419257366,134296.1589459109
2022-08-29,125968.67197399925,250421.10568145823,267477.0878337947,115700.61214251364,249708.25419257366,134296.1589459109
2022-08-30,126184.80390148949,253953.88247589182,267477.0878337947,115899.14035982931,249708.25419257366,134296.1589459109
2022-08-31,127103.43291455101,253997.946120301,267477.0878337947,116742.94803995932,249708.25419257366,134296.1589459109
2022-09-01,124455.63916760277,248170.69512085032,267477.0878337947,114310.8142108425,249708.25419257366,134296.1589459109
2022-09-02,123104.72808056664,246046.7995690313,267477.0878337947,113069.93336100424,249708.25419257366,134296.1589459109
2022-09-05,123374.9157636721,247104.3864945379,267477.0878337947,113318.11455149496,249708.25419257366,134296.1589459109
2022-09-06,124185.46059399437,248037.67559899957,267477.0878337947,114062.64138789022,249708.25419257366,134296.1589459109
2022-09-07,121267.4973829348,250047.66740121515,267477.0878337947,111382.34310335958,249708.25419257366,134296.1589459109
2022-09-08,122132.07974987816,253537.41572230664,267477.0878337947,112176.50617785299,249708.25419257366,134296.1589459109
2022-09-12,124725.82685070824,257963.0171856245,267477.0878337947,114558.99540133322,249708.25419257366,134296.1589459109
2022-09-13,125374.2681806643,256633.7507366499,267477.0878337947,115154.6218909725,249708.25419257366,134296.1589459109
2022-09-14,122834.54950695824,255235.37208216992,267477.0878337947,112821.76053805197,249708.25419257366,134296.1589459109
2022-09-15,123050.69965344261,254719.74854701367,267477.0878337947,113020.30549044455,249708.25419257366,134296.1589459109
2022-09-16,121645.74192028832,249168.76399693755,267477.0878337947,111729.78003496969,249708.25419257366,134296.1589459109
2022-09-19,121105.37566357445,249873.70988927153,267477.0878337947,111233.4260215267,249708.25419257366,134296.1589459109
2022-09-20,122186.11728649925,250515.94215855864,267477.0878337947,112226.14241595114,249708.25419257366,134296.1589459109
2022-09-21,121159.42230969261,245584.27215848234,267477.0878337947,111283.0706271633,249708.25419257366,134296.1589459109
2022-09-22,119700.42703991722,248964.91302953032,267477.0878337947,109942.9089335903,249708.25419257366,134296.1589459109
2022-09-23,118565.66609936547,245450.87042001917,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-09-26,116350.1635358889,239693.38354257777,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-09-27,116188.06003552269,241545.17195657923,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-09-28,113756.41643505883,231948.65492777064,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-09-29,113378.15367871117,234954.25466684534,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-09-30,111811.09244519066,232254.20758677003,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-03,110460.18135815453,229767.76578760621,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-04,113270.08771496605,236804.59774065492,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-05,115917.87235241722,239114.55278063295,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-06,116728.42629223656,240314.45230532167,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-07,114783.11141186547,235643.04225592545,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-11,108839.09169751,225112.49428229264,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-12,108298.7345502932,225178.33659033707,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-13,107001.84278088402,222163.2345777028,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-14,110081.91860180687,221816.90968507936,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-17,108028.53775769066,221469.78271669557,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-18,109271.3737714846,221414.92325205018,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-19,107812.38761120629,219114.27322763612,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-20,107217.98381787133,216817.38158792665,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-21,106893.7768171389,214644.2906008597,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-24,106569.56070690941,214773.84035214144,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-25,104516.17075329613,211242.01778515536,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-26,105488.82819348168,211084.2153273459,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-27,107001.84278088402,212325.79648121554,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-28,105650.93169384789,211071.0864386157,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-10-31,107055.88942700218,210590.02259584225,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-01,107650.275001343,210411.20477052487,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-02,108082.57529431175,211231.43189760006,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-03,106677.6357801516,213716.78123231686,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-04,106839.74839001488,215001.7260122082,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-07,108676.96997814965,226551.08911035274,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-08,109811.74002819847,224330.0506734631,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-09,112945.86249523949,227661.59913537715,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-10,111865.12998181175,223219.54064843868,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-11,117809.14058667015,223538.53575947735,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-14,118889.88220959496,224031.64624073956,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-15,123969.31044751,228767.09648182843,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-16,123753.17852001976,229715.17319539044,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-17,123807.21605664086,233143.19815113995,267477.0878337947,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-18,123482.97261792015,234659.66242981865,267249.28428081004,108480.76405769549,249708.25419257366,134296.1589459109
2022-11-21,123050.69965344261,232129.77487946465,264377.8575458857,108480.76405769549,246289.31272192032,131504.32083856713
2022-11-22,124077.4128492434,232990.16645432427,265357.8427601191,108480.76405769549,247198.03421468765,131987.30645334374
2022-11-23,124941.97699719261,232029.68826676323,264266.7478962275,108480.76405769549,246173.98428030044,131450.4743534292
2022-11-24,126130.77547436547,234283.52416230156,266822.9655552241,108480.76405769549,248546.82618780166,132725.01085626733
2022-11-25,126130.77547436547,231654.5875541889,263840.3045703079,108388.10297132739,246020.65641469986,131371.59677469384
2022-11-28,123591.06591015648,228923.59140321845,260719.1683818008,106205.73947645434,243131.7462313348,129497.9335507784
2022-11-29,124725.82685070824,229982.35993501777,261930.59656631007,107180.83556104907,244297.15204645932,130110.73414892293
2022-11-30,125752.52182751488,233115.03276750678,265497.5626574661,108063.07094312915,247653.96503855527,131903.11820501424
2022-12-01,127913.97774487328,237265.05706331367,270228.22444259183,109920.40240980395,252057.08779169858,134239.5941113863
2022-12-02,126779.22591381859,235828.31361471137,268593.8370531631,108945.31415296801,251014.7405092889,133685.87680334187
2022-12-05,126941.31119519066,235371.104042873,268072.40255151514,109084.5934651018,250386.26925950457,131381.312586713
2022-12-06,124617.75177746605,230664.80638204535,262713.08848748927,107087.96703077563,245379.99347215105,128766.76595585364
2022-12-07,123861.24448376488,227073.32646261176,258622.71681390528,106437.90297437915,241557.21567063738,126765.81736271399
2022-12-08,122402.25832348656,225498.41378866156,256828.3012102676,105184.20129896411,239889.8968611281,125908.15000431555
2022-12-09,124293.52655773949,228027.24000496566,259711.06084144168,106809.36143995532,242805.61918168474,127419.36161320227
2022-12-12,123104.72808056664,226984.1766046971,258519.88469398074,105787.83109022387,241633.26543978596,125939.88060861095
2022-12-13,122564.37093334984,224360.91102547347,255533.04912269168,105323.50409437426,238854.76791933918,124495.53924661144
2022-12-14,124077.4128492434,228897.31342262923,260689.14040839724,106623.6556904436,243649.27589968586,126960.82190804943
2022-12-15,124185.46059399437,227723.1477274388,259345.88255012088,106716.50073744067,242359.9136712923,126305.90577035412
2022-12-16,122132.07974987816,222075.155739726,252916.71500886942,104952.0378010393,236804.91766146565,123440.11528115734
2022-12-19,121429.59177380394,218625.73287290471,248970.78038896585,104348.39235426196,233042.64435150457,121271.88296055725
2022-12-20,119214.10742932152,212898.77651304143,242446.19500078226,102444.63445020923,226932.517077945,118093.12301182678
2022-12-21,119700.42703991722,213684.20966428655,243346.72681917215,102862.52718092212,227783.73300888372,118553.85022664002
2022-12-22,121699.78856640648,217290.70928281682,247469.7734843638,104580.57150770434,231667.644572757,120611.19421696595
2022-12-23,119646.38950329613,214617.9919413903,243705.20355852947,102816.0929157854,229013.24471237493,119221.00560688904
2022-12-26,120078.68068676781,213377.2603434899,243705.20355852947,103187.55920912036,230003.6010018465,117721.51158628642
2022-12-27,120619.05605297875,215420.86368363883,243705.20355852947,103651.90186048755,230003.6010018465,117721.51158628642
2022-12-28,118889.88220959496,211930.2456950524,243705.20355852947,102166.02885938891,230003.6010018465,117721.51158628642
2022-12-29,118349.51595288109,210866.0818003991,243705.20355852947,101701.69403578051,230003.6010018465,117721.51158628642
2022-12-30,119106.01413708519,209446.73389197793,243705.20355852947,102351.75026441821,230003.6010018465,117721.51158628642
2023-01-03,119700.42703991722,213666.77227546182,243705.20355852947,102862.52718092212,230003.6010018465,117721.51158628642
2023-01-04,119430.24846630883,214717.05764533486,243705.20355852947,102630.36368299731,230003.6010018465,117721.51158628642
2023-01-05,120294.83083325218,217401.46093512978,243705.20355852947,103373.29626966723,230003.6010018465,117721.51158628642
2023-01-06,120835.20619946312,221573.47845578936,243497.2932267975,103837.63892103442,230003.6010018465,117721.51158628642
2023-01-09,125158.12714367699,228430.84426999834,251022.75677355044,107552.30968214282,232416.90250942032,117221.6989219124
2023-01-10,125644.43764477562,228729.8971874788,251359.08485277407,107970.19458509692,232714.0487343959,117393.4144446785
2023-01-11,125752.52182751488,227020.08291745928,249474.84283312075,108063.07094312915,230974.52430507462,116511.7293174202
2023-01-12,125212.16468029808,226326.1258785799,248725.06977327578,107598.74394727954,230301.3727013759,116190.65961527177
2023-01-13,126671.13262158226,222055.48363870778,244071.93996308092,108852.429967177,226447.49246761124,114330.98335336991
2023-01-16,127643.79917126488,222853.8286322991,244949.27515290026,109688.23891187915,226061.32573254613,113740.10294733095
2023-01-17,127643.79917126488,222697.64269516326,244776.52199001142,109688.23891187915,226133.6588013938,113785.90731439638
2023-01-30,133390.0972517092,231933.6425158725,254919.06279964276,114626.01263929614,236811.63756881218,118218.82310643152
2023-01-31,130737.94916516136,226409.42898056365,248851.38369960614,112347.0311176897,231185.35074553947,115414.21986546472
2023-02-01,131511.50943737815,228433.18426773406,251073.63621730634,113011.7487385393,233239.75674376945,116441.04142155603
2023-02-02,133721.61917858908,230605.80172989226,253459.60289974042,114910.88826490649,235443.72007689934,117542.9171616073
2023-02-03,133721.61917858908,229693.82295634388,252454.31502456628,114910.88826490649,234906.56211791496,117304.20281376794
2023-02-06,131787.76404553244,224485.52183177113,246717.96602554285,113249.13335157641,229237.1176381946,114029.268281936
2023-02-07,131511.50943737815,223144.0058100426,245227.07829208337,113011.7487385393,227862.15959986454,113352.64271736081
2023-02-08,133555.8536604006,228704.95494486927,251358.80248947107,114768.44653822192,233549.8955770374,116176.75193977292
2023-02-09,133611.11186962912,227299.99412943958,249819.03606338464,114815.92972303637,232118.77999933963,115462.86541175778
2023-02-10,133721.61917858908,227880.03160004047,250443.94576409875,114910.88826490649,232719.60707911258,115770.9758701318
2023-02-13,133445.35546093772,225190.26390747455,247490.20721200525,114673.49582411059,229957.2923679423,114370.58462639236
2023-02-14,134439.90302258322,228497.73209289936,251076.18644479333,115528.10704542407,233325.57052040813,116046.43458671951
2023-02-15,131345.74391918967,225464.19125275043,247737.7185798031,112869.30701185473,230231.4355106425,114517.31813164138
2023-02-16,132948.0862348635,228381.7987356606,250882.3209586483,114246.19412733325,233195.0003833842,115991.98082847976
2023-02-17,131235.22750073264,226151.760944559,248441.83046501456,112774.34064222583,231573.38790703533,115184.88622780227
2023-02-20,131511.50943737815,224872.1529733676,247036.32096641837,113011.7487385393,229304.8981631342,113541.38251691425
2023-02-21,131456.25122814963,225020.16001911345,247198.54084556876,112964.26555372485,229455.48111372624,113617.32759671772
2023-02-22,130019.68354016136,223111.1115190524,245103.81026237784,111729.8279926897,227509.3909037653,112658.76782804096
2023-02-23,131953.52045422385,226181.60252399626,248478.4305626708,113391.5672505022,230648.2988551203,114203.36088376606
2023-02-24,131290.49481945822,224906.35332895248,247078.2715832938,112821.83165479907,230004.36117773686,113889.69729238117
2023-03-01,131898.26224499533,222371.42031122177,244293.66642734897,113344.08406568774,228069.58195770907,111413.97416082563
2023-03-02,131787.76404553244,222869.08306337325,244841.39744541538,113249.13335157641,228580.1427296512,111659.88210264387
2023-03-03,131898.26224499533,223819.41003147478,245885.42447365174,113344.08406568774,229567.55440415072,112140.52292791547
2023-03-06,133169.09174328635,226844.60955540056,249208.35656059632,114436.1033833147,232667.33739456537,113639.94059436345
2023-03-07,134053.1319959719,228207.586049236,250706.32359398255,115195.75606275805,234067.86123642328,114326.37958972478
2023-03-08,132948.0862348635,227641.2224933278,250084.8652390326,114246.19412733325,233502.67393097284,114051.0310675385
2023-03-09,132837.5607069094,226420.19188038225,248744.00590217958,114151.21992994555,232262.41024002436,113440.65919177556
2023-03-10,130737.94916516136,221815.87604432937,243685.7288501084,112347.0311176897,227983.9442060888,111350.11261432194
2023-03-13,131290.49481945822,222818.87654024002,244789.09833787085,112821.83165479907,228345.081866598,110628.56013959071
2023-03-14,129853.91802197289,218254.22188478347,239767.19277070166,111587.38626600512,223666.77616438852,108366.50806897304
2023-03-15,129964.41622143578,221008.5562353694,242797.55631898047,111682.33698011645,226475.04966292367,109730.13408749721
2023-03-16,129356.6396864016,220714.82575136062,242469.9166400254,111160.07674146899,226171.59267745004,109586.630612308
2023-03-17,131456.25122814963,222934.67788584676,244908.87970198112,112964.26555372485,228665.35045180307,110797.39313405177
2023-03-20,130516.94365673851,224711.1958225533,246860.50910414176,112157.12186170825,230402.8161200288,111138.14453674215
2023-03-21,131124.73841076682,228312.89535410848,250820.80317533927,112679.39775587329,234091.92609775095,112911.66773773092
2023-03-22,133611.11186962912,232443.80711634603,255359.44950331168,114815.92972303637,238328.08712756663,114950.7228791799
2023-03-23,134660.92675000022,235755.94421656575,258999.08334577995,115718.03195692309,241727.2053221467,116576.02007461447
2023-03-24,135047.68866711447,238476.25066847494,261987.14078805715,116050.37511183032,244769.35134494334,118039.47331024069
2023-03-27,134218.89751416037,237636.18214125326,261056.01618478567,115338.19778944262,243940.42973806904,117100.05903582058
2023-03-28,133058.57532482932,233901.69904036215,256945.0146093157,114341.13701368579,240103.23748495625,115276.14892916165
2023-03-29,133279.58083325217,234477.44724745443,257582.1684751299,114531.04626966723,240688.87973501728,115560.10177568874
2023-03-30,133942.62468701194,239059.6060494869,262621.0074796465,115100.79752088794,245387.9949617629,117798.07865862332
2023-03-31,134384.66303234885,241493.34228414824,265300.09562010673,115480.6395161272,248119.29578878926,119118.98031191311
2023-04-06,133721.61917858908,242564.64439672758,266477.7947511187,114910.88826490649,248157.73629598922,117635.67814752429
2023-04-07,133721.61917858908,238635.53375843717,262158.2038319826,114910.88826490649,244145.68090658492,115766.931767672
2023-04-10,133721.61917858908,242476.93375996305,266368.7613156557,114910.88826490649,248069.70035574783,117549.2625158604
2023-04-11,133555.8536604006,242547.84797123625,266447.7235234499,114768.44653822192,248147.18538306106,117592.61146910748
2023-04-12,133224.34995251487,245716.52370289518,269923.58521397115,114483.58656812915,251391.24457571853,119105.22621520123
2023-04-13,132064.0277631838,240408.5631773825,264091.81332142354,113486.52579237231,245938.50664923538,116510.84034331402
2023-04-14,133334.84815197776,241539.41558039223,265339.95388867,114578.53728224048,247124.67287466873,117097.45773680767
2023-04-17,133003.3171156008,241975.57208979165,265819.1800468121,114293.65382887133,247557.52287323185,117285.4603059155
2023-04-18,132561.3060987551,242267.30802118813,266140.21176983457,113913.83531690844,247858.63262207218,117435.1242387158
2023-04-19,131566.74942761252,246402.60376703774,270683.37197186094,113059.21626783618,252086.7856295795,119440.93345807615
2023-04-20,131401.0021284182,242413.0196987394,266297.47797466855,112916.79019666919,247999.91898376652,117467.281884895
2023-04-21,131069.47109204125,238519.3619822228,262018.31916692725,112631.90674330005,244037.26969940373,115594.32269452635
2023-04-24,130572.20186596703,241832.69143092274,265651.54306676856,112204.6050465227,247428.77365860523,117129.73023175038
2023-04-25,128859.36135083031,233425.5980318749,256428.14915349951,110732.76721693286,238832.5169905144,113088.90004681385
2023-04-26,128306.83391552758,235192.35273158192,258364.27977636328,110257.98233534106,240639.98684296192,113920.52388714589
2023-04-27,128196.32660656761,238277.7057245934,261753.7792041587,110163.02379347094,243784.66603836598,115409.83007382191
2023-04-28,129743.41071301293,240593.99348358568,264291.01837275014,111062.67284700938,246399.03146729054,116637.48542736805
2023-05-02,130074.92353039574,247138.014510197,271475.22625467763,111062.67284700938,253455.37434694503,119659.04339171517
2023-05-03,129522.38698559593,244377.60251526293,268445.569886422,111062.67284700938,250634.2065574858,118344.98343611824
2023-05-04,129853.91802197289,246975.79975037035,271298.6343738793,111062.67284700938,253293.47837373946,119599.67148924935
2023-05-05,130185.43994885277,245713.7086345447,269918.13817673357,111062.67284700938,252027.78949663375,118996.52609206307
2023-05-08,131014.23110180687,247282.5444347156,271651.0046318117,111062.67284700938,253633.95561405589,119711.61341675858
2023-05-09,131401.0021284182,249166.401574303,273714.75941162737,111062.67284700938,255568.88728138377,120631.51756867509
2023-05-10,130185.43994885277,246182.95879476197,270429.0629776064,111062.67284700938,252522.4896449702,119209.68710908036
2023-05-11,129909.16712170433,245691.02061574586,269881.4983757082,111062.67284700938,252023.14522739817,118982.53369721513
2023-05-12,129522.38698559593,252994.91030590847,277909.0029581931,111062.67284700938,259757.19906422068,122606.66206940751
2023-05-15,129522.38698559593,248360.39845745877,272818.63036908174,111062.67284700938,254628.03744141787,119687.72139851746
2023-05-16,131069.47109204125,253688.39894192532,278671.879861727,111062.67284700938,260084.84875123232,122263.11220662293
2023-05-17,133224.34995251487,257553.93347637967,282919.25647534395,111062.67284700938,264060.8287927362,124127.48266713318
2023-05-18,134992.43956738303,262541.72299664334,288398.5568827536,111062.67284700938,269178.3554727289,126535.94989125428
2023-05-19,135379.2014844973,270252.50136368675,296868.2125538282,111062.67284700938,277345.9394494745,130383.47291676697
2023-05-22,135158.19597607444,266869.9717158596,293149.89196667,111062.67284700938,273692.0249516025,128075.58553564067
2023-05-23,135047.68866711447,267308.60166733665,293629.521666377,111062.67284700938,274142.4454075351,128287.54342519755
2023-05-24,134384.66303234885,270741.97862809105,297398.40246471687,111062.67284700938,277676.2144199863,129935.38997900004
2023-05-25,135986.98712902854,283776.40692704124,311705.19254955574,111062.67284700938,291049.464839603,136209.86181890484
2023-05-26,139191.65354138205,287575.7574439047,315868.467896802,110967.81612316084,295268.6435657993,138198.242197628
2023-05-29,140075.70290356467,294808.5197043417,323804.46826301294,111672.50119892073,297046.6892924416,138704.8311944466
2023-05-30,140075.70290356467,295190.94585943205,324221.11528144556,111672.50119892073,297530.5236430275,138944.22812132648
2023-05-31,139412.66815930197,296518.99358510954,325680.1393636294,111143.98920741987,298900.07870818255,139584.27596525959
2023-06-01,138307.6132886965,297686.08804082853,326963.5026258059,110263.1383086772,300239.2234416115,140160.98668150714
2023-06-02,140075.70290356467,306484.36689325236,336620.0054528794,111672.50119892073,309247.915950309,144360.75915007404
2023-06-05,139633.67366772483,308586.5783037748,338924.01668334816,111320.15503040266,311356.9124767033,145217.66112582068
2023-06-06,140020.45380383322,311254.8916887846,341864.56481719826,111628.46155849409,314036.0076457707,146492.18726412635
2023-06-07,141567.5470197756,318806.1205820646,350161.0779969773,112861.66588703108,321655.08274571574,150041.3426138578
2023-06-08,140186.20110302756,308479.0260309782,338800.8897798142,111760.580479774,311237.22475163615,145165.26285616736
2023-06-09,141236.01598339865,325842.6285125322,357869.07135021285,112597.39899936628,329136.11708180583,153481.56697909217
2023-06-12,142562.07636242697,324016.97275844286,355862.28297435836,113654.41572109175,327542.61610666785,151279.1720507411
2023-06-13,145379.98085766623,329627.86816707323,362027.04188549117,115900.59713092756,333216.43374125037,153895.3818819789
2023-06-14,145324.7317579348,334033.20354762743,366866.7093812187,115856.55749050093,337657.02668253455,156012.520111349
2023-06-15,145766.75188427756,342620.48839870165,376302.45553600386,116208.89639774275,346337.74013773474,160042.98852565564
2023-06-16,145379.98085766623,344884.3396172774,378788.200441489,115900.59713092756,348970.04452005896,161219.1918490199
2023-06-19,145048.46804028342,344739.0112862837,378629.8563710544,115636.34476581526,348920.6973122178,159683.35580285414
2023-06-20,144274.93509655783,340412.0036797774,373874.3259602878,115019.75349346113,344531.22021566017,157694.2028258644
2023-06-21,144274.93509655783,348989.3932880153,383303.73626673326,115019.75349346113,353196.82959066017,161683.27736504897
2023-06-26,143390.87662487815,336925.6909946193,370060.34972345934,114315.061156425,341038.21966828906,155997.5371069175
2023-06-27,142451.57816296408,328815.7615283717,361161.9134212743,113566.33644023848,332821.87760438526,152228.00617735207
2023-06-28,142672.60189038108,327989.09883916273,360257.4068142186,113742.51678577375,331996.441859146,151850.14283506692
2023-06-29,142617.34368115256,336482.991073965,369589.1924053441,113698.46988407087,340608.44668855274,155776.16009275735
2023-06-30,142672.60189038108,347650.89219396765,381842.2599799078,113742.51678577375,351997.95014466846,160970.90281431496
2023-07-03,144440.68239575217,360970.103177244,396478.6938177984,115151.87241474104,365568.3106567258,167016.04199845425
2023-07-04,144772.19521313498,380557.36694067175,418011.58239812066,115416.12477985334,385270.27678221406,175998.51618058316
2023-07-05,144551.1988142092,376223.23814886267,413255.3631598394,115239.9662181468,380856.7655746335,173955.92620713345
2023-07-06,141346.51418286155,372542.90684240515,409214.6462714117,112685.47828021956,377061.87068480195,172241.36319596402
2023-07-07,141125.49956494162,366753.24763881275,402860.780557328,112509.30519596052,371525.03430479707,169713.15462357632
2023-07-10,140849.24495678733,366849.52289210865,402971.3267762001,112289.0997325511,372873.9552199152,169512.1784296486
2023-07-11,142783.0909803469,381403.0574456365,418956.59024208144,113830.58880535078,387726.39890735416,176265.3596353981
2023-07-12,143059.36380749533,401781.60602199147,441337.07880561904,114050.8087913127,408462.6657606867,185536.7469110939
2023-07-13,144661.68790417502,406821.95759975025,446876.9171997841,115328.03823772383,413648.94232623844,187916.74250130387
2023-07-14,146153.53202038596,414729.81369686895,455555.11810723145,116517.20292583418,422181.14432971744,191810.5146494362
2023-07-17,145877.2683027346,410095.4443731385,450458.03590813477,116296.99020114851,419372.9777188642,189670.61091349562
2023-07-18,145596.96907788108,413167.38764096075,453837.32889214356,116073.56073108625,422509.86871007516,191043.01331828078
2023-07-19,144363.64337902854,401188.5656805115,440682.0251049121,115090.46380153608,410265.83593419625,185531.34187052687
2023-07-20,145036.37062817405,411851.2436132508,452396.16791954834,115626.70179096174,421205.38911107613,190436.42725871046
2023-07-21,142625.77907543967,431924.76726004033,474449.9125826035,113705.19382587385,442221.9956174238,199873.0416080757
2023-07-24,142681.8571394045,466576.7028832093,512494.67088338477,113749.8942424388,469557.5304581452,210775.32499529133
2023-07-25,144475.772178467,462583.4732231751,508105.8194429551,115179.84285083723,465475.44346778875,208945.8211348177
2023-07-26,144083.34415417502,462469.4789604798,507970.4064638291,114867.03433147383,465264.89167945867,208871.40495134602
2023-07-27,145204.54105358908,452938.106188263,497502.1850587998,115760.75221172285,455726.5882126618,204560.45628191243
2023-07-28,145204.54105358908,473334.778611829,519881.24754891254,115760.75221172285,475994.68008583074,213686.37270952473
2023-07-31,144419.70322399924,437997.9063889286,481090.6531580434,115135.14969554853,440500.00894948485,197355.11411999224
2023-08-01,145148.48120861838,439981.72603767127,483278.45371804095,115716.0663177104,442473.83231374266,198215.3991923189
2023-08-02,143354.56616955588,409895.36657111853,450254.5897043691,114286.11770931196,412175.2802507544,184626.41225384234
2023-08-04,142681.8571394045,412440.53213483625,453057.9396026544,113749.8942424388,415162.60323354247,185960.73013256548
2023-08-07,144083.34415417502,437057.9979093724,480090.72543792054,114867.03433147383,442039.085702098,197139.08600451736
2023-08-08,142401.54880505393,440351.94450361066,483708.88142089173,113526.45751110029,445359.8321773177,198653.64879443435
2023-08-09,142625.77907543967,430044.1652830296,472387.41460112855,113705.19382587385,435171.20931354817,194117.69273974685
2023-08-10,141728.83977490256,405903.92747480207,445877.70924834535,112990.23404422712,411063.31675068196,183498.49088122635
2023-08-11,141616.72008496115,413250.65682611486,453948.4166991552,112900.86225620222,418873.5249492293,186927.02295520096
2023-08-14,139598.56566601584,414308.96223840734,455102.8152816137,111292.17007175398,418684.2471910873,185300.12869755633
2023-08-15,139822.7868269045,425585.9021416666,467492.4257323583,111470.8991252513,430275.05920280603,190365.9549152077
2023-08-16,139094.01795178244,449240.8556939127,493475.1270415624,110889.98976436567,454278.86053337244,200853.58566014178
2023-08-17,139710.67624646018,452420.2634850504,496965.90391228994,111381.53459850264,457420.2306047836,202263.3266803444
2023-08-18,138869.77857189963,437134.0616730567,480177.44916092744,110711.24618831587,442200.6258074203,195637.21088139422
2023-08-21,137916.76120739768,444379.45650948246,488149.52559983125,109951.5859901042,449945.20837203646,197025.50082822418
2023-08-22,139037.95810681174,462324.3211335059,507877.0748857199,110845.30387035322,468077.94302169466,204980.36888547515
2023-08-23,139990.9754713137,469504.42376412114,515747.5997346579,111604.96406856489,475424.3160304227,208214.63720365142
2023-08-24,142401.54880505393,484360.69283760746,532082.1208223044,113526.45751110029,490433.3434657254,214629.24650235748
2023-08-25,139654.61640148947,454063.9467836601,498793.1433371634,110907.73875004573,459902.27467910433,201289.1770138321
2023-08-28,140551.56481152365,451300.78333914105,495760.9168891043,110907.73875004573,457121.70061865175,199723.7748112466
2023-08-29,141336.41175061057,454660.75196707074,499448.5513495535,110907.73875004573,460483.0024527582,201230.23851058743
2023-08-30,141953.0700452883,458186.3167940361,503327.5927847952,110907.73875004573,464060.45244970644,202828.89434860012
2023-08-31,140943.99283581565,460375.929068206,505741.13514319365,110907.73875004573,466322.1408194574,203885.16151473782
2023-09-01,141168.2231062014,442886.38013800874,486506.7807120653,110907.73875004573,448649.3400992426,196031.26622054836
2023-09-04,142121.25868969748,445861.9228626181,489776.5979728075,110907.73875004573,451634.4206836925,197235.7152190212
