Date,SPY,EFA,AGG
2017-06-23,6429.550197951234,1515.6187080068194,2582.2014544005797
2017-06-26,6395.08621421369,1509.0469808127527,2569.0024580681347
2017-06-27,6358.037445092283,1512.2581828768016,2567.149509477458
2017-06-28,6429.125138255331,1528.8421905087525,2573.7622755501798
2017-06-29,6380.170064122416,1515.5360675635748,2571.8850226649083
2017-06-30,6378.827402229304,1513.325484386689,2563.2811698892037
2017-07-03,6403.1172738627065,1514.6554093581217,2564.1023555285647
2017-07-05,6437.754357178434,1519.3362589268,2573.4419251214713
2017-07-06,6373.447202495299,1511.2813690831535,2566.3020195357967
2017-07-07,6434.35082817683,1516.125373264018,2573.1836974672624
2017-07-10,6443.367009186448,1520.363844844098,2575.207239957046
2017-07-11,6438.58109998735,1523.8724147609028,2577.572190406805
2017-07-12,6483.147052284097,1535.1310802179214,2583.850672142813
2017-07-13,6471.736472081277,1534.2847146205459,2572.1511398589646
2017-07-14,6479.725186778116,1539.7265044075903,2565.952026001876
2017-07-17,6475.305670645612,1535.8480608592072,2565.6869122775242
2017-07-18,6490.050643014489,1539.9250858499436,2576.0399444068316
2017-07-19,6515.31338437926,1544.3255930869418,2572.8462808537734
2017-07-20,6523.799290532537,1551.9201865226569,2575.753530952803
2017-07-21,6527.860619545565,1548.2218263332616,2584.1215989711636
2017-07-24,6527.989475291688,1544.4402186846128,2582.4489522888325
2017-07-25,6524.076286297699,1541.8590231516573,2565.499619641283
2017-07-26,6525.198437550251,1551.5758482114106,2570.760196884614
2017-07-27,6498.508541177114,1543.197094519237,2558.8880550812464
2017-07-28,6487.665675654716,1544.0501968183526,2562.758726100219
2017-07-31,6486.132031952264,1547.7982889534906,2562.4359589504893
2017-08-01,6491.5605765932705,1554.1936214167508,2565.894799013826
2017-08-02,6502.451676334022,1556.7398129416688,2567.0791275574593
2017-08-03,6488.977162120136,1557.4584506361134,2571.8906944679475
2017-08-04,6494.782776396896,1558.0948827233442,2565.2983574356767
2017-08-07,6506.641556214017,1558.7357861129567,2564.9791922053555
2017-08-08,6492.995020834496,1550.9860224889271,2563.575158736785
2017-08-09,6485.64015061548,1546.7535566064762,2563.110904284753
2017-08-10,6398.541748338612,1525.8894868850475,2567.46790836766
2017-08-11,6426.662716373685,1527.5558376062254,2577.0608542598784
2017-08-14,6499.370758623816,1540.8071818284225,2579.4592885125894
2017-08-15,6487.8675844008685,1537.1097431104135,2571.454474170576
2017-08-16,6499.612552004575,1546.0110203447111,2576.314431974286
2017-08-17,6410.745006690209,1531.6211214237483,2585.0925142255146
2017-08-18,6390.387136089645,1533.317371707104,2579.2771886261326
2017-08-21,6398.556135652325,1533.613039929951,2582.431460215812
2017-08-22,6465.252956371754,1540.9786469608516,2579.99907064304
2017-08-23,6436.120506666688,1539.7869645434985,2583.4780984402896
2017-08-24,6419.211353128834,1535.8569361813134,2579.426978793839
2017-08-25,6428.4683239926235,1543.7379825522657,2578.999877543858
2017-08-28,6399.397169359872,1536.6941505664727,2568.1653124991135
2017-08-29,6414.17521970332,1532.257528075861,2574.885684142646
2017-08-30,6453.113694442436,1532.2138452372747,2577.836437696824
2017-08-31,6482.25601420438,1541.6819805556152,2577.491320066809
2017-09-01,6501.115189293399,1546.0610413723625,2575.4877576010767
2017-09-05,6431.542012597172,1530.2312024092753,2576.85660751845
2017-09-06,6448.133139095735,1538.3801995545946,2571.9173950077675
2017-09-07,6453.141869504645,1552.4116952610493,2580.529170733702
2017-09-08,6437.204329228116,1550.6284196408014,2574.1523022701003
2017-09-11,6495.2506274095795,1560.2523120371334,2562.972888055374
2017-09-12,6520.838182405423,1565.9551419954005,2560.699543970739
2017-09-13,6524.837129667605,1557.6731271591198,2558.481385064908
2017-09-14,6528.836064353498,1561.8830137396435,2562.2657880868064
2017-09-15,6548.509715887951,1565.8635077505241,2566.0649279477366
2017-09-18,6555.237733222311,1566.2145482154447,2562.08339498844
2017-09-19,6570.097327076888,1575.5583153961343,2563.9211072910985
2017-09-20,6577.267845743685,1573.2557138536067,2563.6929891783366
2017-09-21,6561.16930318778,1570.3966769918698,2563.822642734245
2017-09-22,6577.301056747092,1578.7898556361324,2571.4842183045403
2017-09-25,6558.199595290789,1568.4348131025763,2575.354606844616
2017-09-26,6571.07258057018,1567.1023677124322,2577.9173856789566
2017-09-27,6595.133467305277,1567.893640143302,2569.8213714425947
2017-09-28,6622.070613606367,1576.579557076344,2577.4604329658614
2017-09-29,6663.338407636358,1590.1365667320206,2582.3195047907793
2017-10-02,6680.569593827007,1585.970238998314,2579.3908530783956
2017-10-03,6723.356840793713,1598.073514582211,2592.498846908711
2017-10-04,6728.017637273559,1594.261100428601,2590.511587362911
2017-10-05,6767.658803631202,1593.2785801736754,2589.243551069463
2017-10-06,6739.068357673474,1587.1963613238186,2577.469584057806
2017-10-09,6733.929550038301,1589.0736406014257,2583.305040397594
2017-10-10,6754.586109913362,1604.8500986285944,2584.648094502336
2017-10-11,6761.856461824413,1608.0038606919115,2583.842504976652
2017-10-12,6719.531220628531,1598.9367641530262,2574.5546451337577
2017-10-13,6723.257869151508,1606.1902065983522,2579.190342151298
2017-10-16,6721.519829531229,1602.4839650803115,2572.511310865724
2017-10-17,6725.813696789381,1598.228899182177,2571.403614899071
2017-10-18,6741.105624104384,1604.9122869519051,2570.7399698663503
2017-10-19,6746.749084560375,1603.2762168689515,2574.0675447125395
2017-10-20,6784.262481472688,1601.8344258285651,2567.572188958002
2017-10-23,6760.558498376049,1599.0040570948622,2571.41302825429
2017-10-24,6777.814556269877,1602.8183331125183,2568.0446942474373
2017-10-25,6746.939662242832,1597.2069313373067,2567.417752405803
2017-10-26,6753.429369365884,1596.4475903127022,2563.7468591895886
2017-10-27,6800.544336919265,1598.2441138564027,2566.3329667875805
2017-10-30,6758.391281271819,1597.96372595094,2566.9921096937032
2017-10-31,6779.252712850721,1607.0960204630683,2569.267590218369
2017-11-01,6784.616534304456,1607.8588336092653,2569.034243302536
2017-11-02,6778.477796887484,1610.61827143564,2567.1222866290627
2017-11-03,6812.622094016522,1610.8063579598092,2573.818500869209
2017-11-06,6817.739393524826,1611.8312827159025,2574.1219825185544
2017-11-07,6822.713624270662,1608.1257476690953,2578.4993739904894
2017-11-08,6828.434002477734,1612.047775876752,2574.632597736316
2017-11-09,6802.987189992273,1602.6594521298466,2572.4953907707095
2017-11-10,6803.131291898433,1598.8062034185277,2563.002624365152
2017-11-13,6793.437665141857,1588.3680055111108,2556.9727400200354
2017-11-14,6787.113357882859,1589.4310729150966,2563.1230701399327
2017-11-15,6758.74307862483,1583.134217288898,2570.186270960985
2017-11-16,6816.199710167712,1595.8253884234,2567.363810857787
2017-11-17,6785.583639477962,1587.5802535370894,2566.1830852049607
2017-11-20,6784.301617078716,1588.0255314130336,2559.9209028894547
2017-11-21,6830.278694351786,1600.3554166641698,2563.0956665272824
2017-11-22,6806.085811601457,1600.4570648549998,2560.7198604394507
2017-11-24,6823.170768848184,1613.8553112949812,2560.7637281860225
2017-11-27,6813.628858293523,1602.775389462411,2558.459311594721
2017-11-28,6884.819655737374,1612.4283377546817,2559.2275047209114
2017-11-29,6879.249322756368,1605.6866161078215,2552.409081968508
2017-11-30,6937.395793772768,1606.8088175992307,2547.4383336388855
2017-12-01,6925.766883821605,1601.032416474547,2555.7416889554443
2017-12-04,6919.466096176067,1595.7797059915174,2556.273227093654
2017-12-05,6903.773167255014,1594.4629034196842,2562.2609996402316
2017-12-06,6891.519608003553,1588.121687414823,2559.8023729202105
2017-12-07,6917.631410959933,1593.2567277933267,2558.146811846673
2017-12-08,6959.295442264614,1602.650454146402,2558.659050657894
2017-12-11,6978.86972200466,1606.459548198487,2557.2107499609556
2017-12-12,6992.118624953728,1608.7388162082789,2556.37996202262
2017-12-13,6989.934857930872,1614.6114367299015,2563.1311948142247
2017-12-14,6966.4768718229025,1606.8420068772466,2565.7136177908105
2017-12-15,7020.043631814042,1605.366211203058,2564.792585568968
2017-12-18,7054.434955080622,1622.0812309730973,2557.8424655349663
2017-12-19,7034.612844129733,1617.802793209281,2552.9946825966763
2017-12-20,7029.285561020952,1614.644767878519,2546.545584863168
2017-12-21,7042.1189749176265,1620.0596694450069,2548.198211244133
2017-12-22,7037.459405852482,1623.5791295364616,2548.3484140003275
2017-12-26,7013.79270760197,1619.5953982607898,2544.923096232451
2017-12-27,7025.186108110851,1624.4443102180448,2555.7672680938267
2017-12-28,7039.639739521081,1625.369729970822,2553.8956454694417
2017-12-29,6983.576527363242,1619.6802895368237,2545.7084327301127
2018-01-02,7025.06844953695,1629.6887008422127,2538.9115350334905
2018-01-03,7033.648828878853,1629.2064827652284,2526.267156771559
2018-01-04,7056.3786093915405,1645.4493480342353,2522.175400187334
2018-01-05,7097.8805564768845,1653.311017902597,2518.599095711019
2018-01-08,7086.090266273823,1647.096818667269,2509.1352477898763
2018-01-09,7110.809196950344,1650.9332831731954,2505.287810242895
2018-01-10,7103.538414413837,1648.5789967338715,2506.5615040271514
2018-01-11,7174.275408110116,1664.3713081420865,2514.3407102056663
2018-01-12,7219.090793282376,1680.6129002926464,2513.1984158262494
2018-01-16,7178.608442202676,1675.3238635609523,2508.3687158015528
2018-01-17,7253.661344550492,1685.5338998488878,2507.894313148863
2018-01-18,7242.939109360799,1683.82011205249,2502.8622753461823
2018-01-19,7272.689782893285,1692.440130256,2496.4526344358455
2018-01-22,7287.405492426624,1690.8093241913084,2480.4089551070065
2018-01-23,7277.502851654281,1690.3630075349429,2477.7355312587315
2018-01-24,7276.16690835706,1693.650012879334,2475.729517982021
2018-01-25,7234.4831698220805,1676.7150420129037,2466.866159199504
2018-01-26,7312.203463594895,1690.1555252951657,2460.2897486703296
2018-01-29,7272.222171969479,1676.6163812965387,2458.84911793418
2018-01-30,7205.794521685515,1664.5610206226847,2457.7683696603926
2018-01-31,7231.40186589575,1667.3879465813297,2467.332577670386
2018-02-01,7203.909030175826,1667.6668138951427,2453.0348480419634
2018-02-02,7057.964546169096,1636.4084331847262,2449.5110706732958
2018-02-05,6799.624542770907,1576.3805456016562,2472.7348276443663
2018-02-06,6922.956477745698,1604.9849307442491,2461.8312976795714
2018-02-07,6902.789726257324,1592.0126295089722,2462.5291633605957
2018-02-08,6618.769200306735,1544.6111489390896,2449.0999842718593
2018-02-09,6742.297442925337,1556.734994278624,2454.667752445559
2018-02-12,6826.628195143305,1577.1756731631467,2450.091539693298
2018-02-13,6864.6289316233015,1577.2486188670155,2458.305531711376
2018-02-14,6943.784801422327,1602.0782799394947,2445.2704650938103
2018-02-15,6983.728315527696,1600.9002782308744,2431.3163924500986
2018-02-16,6939.261253795121,1597.3982267128886,2419.8865189265634
2018-02-20,6914.871747359459,1586.7867603399209,2424.0758259724535
2018-02-21,6950.889131030999,1595.3218455368187,2441.078101709718
2018-02-22,6935.920663107303,1598.1803960702382,2432.898088275324
2018-02-23,7061.672835533478,1614.2982058400157,2444.3330871018406
2018-02-26,6948.009085003927,1584.8289129431796,2379.1680680732243
2018-02-27,7035.440170130751,1600.9157720934018,2434.3094553536503
2018-02-28,6981.3420516557235,1589.705938916748,2446.957954444413
2018-03-01,6893.695020129089,1566.161482711177,2454.0772303001722
2018-03-02,6918.836109213764,1571.2810183025067,2446.488421923088
2018-03-05,6993.787607849023,1578.5236020588854,2443.3572418199037
2018-03-06,7008.880055189133,1587.2003956260596,2442.8967745438276
2018-03-07,6992.421204337879,1583.602181279639,2437.5969490691205
2018-03-08,7040.214723582962,1590.1392205589073,2446.3407309382455
2018-03-09,7180.361017569841,1604.2519313911907,2447.758075374106
2018-03-12,7151.541479015577,1601.629870265242,2442.3746214324638
2018-03-13,7107.267130428227,1591.4415431442467,2446.2571612995816
2018-03-14,7071.0368944797665,1595.3395299826516,2450.4706214826438
2018-03-15,7043.052522343758,1589.8574064361019,2443.664558980119
2018-03-16,7039.813560862007,1586.2796442840845,2438.524659533665
2018-03-19,6940.9861241710605,1572.6386757667642,2434.756831680017
2018-03-20,6963.296210385743,1574.7900754579314,2434.5469570779096
2018-03-21,6947.073481687519,1576.6195146998798,2433.3171377517865
2018-03-22,6756.451625325542,1543.4636743164883,2431.782834966245
2018-03-23,6636.321037129994,1531.9020230027963,2440.5657215948595
2018-03-26,6817.885711700743,1559.4106147283892,2439.6514917121385
2018-03-27,6678.473904951592,1542.4997521800542,2438.192980658525
2018-03-28,6682.09842170804,1556.930039929728,2448.1224203600723
2018-03-29,6758.201928056253,1568.9812319395496,2451.8511786575837
2018-04-02,6575.3399471023295,1538.7085169830025,2435.697469497085
2018-04-03,6698.22844812047,1557.5399928864354,2447.071134424099
2018-04-04,6765.480327266268,1561.9256915970182,2446.3905904524727
2018-04-05,6839.7114550936385,1577.0833791212062,2450.4219290590117
2018-04-06,6693.23582581454,1568.0934655613091,2458.120813311005
2018-04-09,6742.786039401632,1584.8656795877323,2466.2482138057676
2018-04-10,6834.105316878122,1598.1373977627663,2458.6868718882033
2018-04-11,6786.189633742033,1589.2046957095517,2456.381125569169
2018-04-12,6841.085297872778,1595.0768922457064,2450.534982833633
2018-04-13,6843.921032843355,1602.0167072656477,2459.4552192938863
2018-04-16,6906.082052805024,1605.8759152571292,2462.0150343017885
2018-04-17,6988.77809119632,1615.160468730086,2465.8154386768583
2018-04-18,7000.625823025242,1625.1008033398539,2461.2387927921955
2018-04-19,6939.509386371297,1613.7908544954116,2447.3748620809056
2018-04-20,6904.870807390951,1613.3367645039107,2449.2848017337965
2018-04-23,6923.807420042809,1615.954327844469,2455.21105971653
2018-04-24,6860.694902919233,1616.449859196815,2462.7838052395964
2018-04-25,6880.905390017666,1614.468367253663,2460.6879822215997
2018-04-26,6966.345677427336,1626.0938476087904,2470.3739721695747
2018-04-27,6962.314270230825,1625.2312717686145,2469.6572447895014
2018-04-30,6887.087863596622,1614.8803529366269,2462.3720080784988
2018-05-01,6919.409934538067,1613.8578535525885,2467.438767436135
2018-05-02,6889.402325403818,1617.0370450155533,2473.35217976298
2018-05-03,6891.811828910722,1626.2374977904838,2482.497704519643
2018-05-04,6956.416079485789,1626.2337970719673,2475.3800035563763
2018-05-07,6981.362663852517,1626.7918233412202,2474.7111082374176
2018-05-08,7014.064995562192,1634.6427353372565,2483.483698624623
2018-05-09,7079.724931555102,1638.065151059418,2479.914481958258
2018-05-10,7165.104140807467,1653.0851032890787,2492.2244799076434
2018-05-11,7143.1972203842015,1647.3783603409101,2478.2168615937408
2018-05-14,7138.42184885731,1648.473365904647,2473.0415933663025
2018-05-15,7119.3659187785815,1643.5015124000347,2472.5078960641113
2018-05-16,7171.140558309446,1650.8310464834867,2477.231947988621
2018-05-17,7146.859218456346,1649.166915150825,2467.6435667843907
2018-05-18,7149.562062220357,1647.917766608516,2481.124697225023
2018-05-21,7210.785737231461,1660.033646841126,2483.932937455713
2018-05-22,7189.053848367912,1657.5646103396793,2483.3519224716583
2018-05-23,7188.1124476217665,1634.5865245818277,2483.0330256847083
2018-05-24,7192.863552290481,1633.9390258786734,2496.6121055247495
2018-05-25,7175.244764934905,1623.19626323587,2501.867558297119
2018-05-29,7088.453516905865,1589.1836895755478,2516.855226633197
2018-05-30,7222.933598176023,1622.3999002224446,2524.434039927757
2018-05-31,7139.5229681263445,1603.3832925751922,2508.540845162148
2018-06-01,7227.463164946792,1621.2484141646273,2511.649292125774
2018-06-04,7221.583171217935,1617.1054610816645,2491.8495435797377
2018-06-05,7187.79779063398,1605.8497776225486,2480.262971604374
2018-06-06,7286.27760581515,1628.8635203095619,2487.748370756919
2018-06-07,7255.418806509988,1612.9665300796842,2482.8743863829004
2018-06-08,7296.484410073783,1619.1545316570264,2486.04010793168
2018-06-11,7325.586715581128,1633.8290084541222,2490.0470119976235
2018-06-12,7330.136845491856,1622.3648734983435,2489.0841370318376
2018-06-13,7303.07178488755,1623.851797811185,2485.4782977248833
2018-06-14,7322.687318529468,1620.6689456789754,2492.2536201041657
2018-06-15,7331.257280655933,1616.3257259472884,2499.3008653900033
2018-06-18,7378.125209141232,1618.3688858273526,2520.9411604717025
2018-06-19,7356.434402617859,1604.938937150786,2525.818814270053
2018-06-20,7373.137109759118,1607.0333040307378,2522.4762421278865
2018-06-21,7323.517025126057,1594.876880969423,2522.0209333874664
2018-06-22,7375.059336257633,1620.145205566194,2537.542701974744
2018-06-25,7269.627380167018,1596.5758872498554,2534.3491814764857
2018-06-26,7296.3030479879235,1601.7641119537293,2542.103803230828
2018-06-27,7251.3590575581475,1590.0973338328185,2552.114697606521
2018-06-28,7313.443342081911,1600.6029808842723,2559.0925505805644
2018-06-29,7342.225977263879,1613.506543529802,2567.6441923587117
2018-07-02,7332.650012697559,1593.3179976482643,2556.388273744087
2018-07-03,7323.7886826554895,1601.8448643555748,2567.664961953851
2018-07-05,7376.763989675732,1616.2450174223486,2567.725719584094
2018-07-06,7439.646095678618,1625.007673537053,2570.5518375706743
2018-07-09,7486.705367011455,1636.2813892884515,2561.3178083828825
2018-07-10,7484.258961607848,1629.1655200729656,2549.380886834915
2018-07-11,7451.824491452862,1606.7425640665533,2557.9981246396346
2018-07-12,7579.979793936771,1632.2514546264138,2581.767640684935
2018-07-13,7544.857516468153,1628.454383164557,2570.195305594796
2018-07-16,7559.63137931333,1632.3798736739336,2574.628850139896
2018-07-17,7566.371824119706,1630.1343859865665,2565.575708938559
2018-07-18,7586.019546871539,1631.1776726387325,2566.1159538582433
2018-07-19,7576.00414250631,1631.8183339095776,2576.299211569145
2018-07-20,7594.582954988291,1645.427416393235,2580.4745744428074
2018-07-23,7584.141688039526,1640.1160748425755,2563.188375797239
2018-07-24,7622.058662008261,1649.7004757416726,2566.7348121757386
2018-07-25,7699.340283363126,1664.6518327336817,2571.0928417053656
2018-07-26,7625.736637307215,1645.2099216422794,2551.0908445950336
2018-07-27,7625.139012555708,1659.4401916189527,2570.233419951255
2018-07-30,7573.41134868213,1656.5968093389529,2563.540794379951
2018-07-31,7614.979835018225,1659.6869937667507,2567.1463138279214
2018-08-01,7602.007268732181,1651.199321519176,2564.4161417541327
2018-08-02,7655.921495474497,1643.0401695135297,2569.583461233502
2018-08-03,7700.528902397491,1646.5288059072336,2579.1253445630427
2018-08-06,7704.823308837251,1634.4404801806522,2572.834386284463
2018-08-07,7730.015756956884,1647.157259765212,2568.14040765533
2018-08-08,7700.229043367319,1640.0593024444242,2559.319968655589
2018-08-09,7716.465456463862,1640.946386207288,2571.8635853063024
2018-08-10,7669.527034307423,1609.1749302173994,2579.0456526659545
2018-08-13,7675.533110277465,1610.6735324220062,2592.2264653820457
2018-08-14,7753.918359404779,1616.562432200386,2599.6476651666453
2018-08-15,7686.5382407857105,1591.259536740683,2600.1138963513804
2018-08-16,7752.755986953853,1603.2619832479977,2602.9327167229203
2018-08-17,7759.351818037103,1608.4473492310644,2597.472022086149
2018-08-20,7753.446078745561,1612.488889782755,2595.0613911730907
2018-08-21,7784.556511867035,1625.094260728496,2597.185169374454
2018-08-22,7760.935788780742,1627.4017206824356,2593.0296864735137
2018-08-23,7759.739245660603,1617.7123168180697,2594.6174199634697
2018-08-24,7843.606210586673,1634.8852663490397,2609.9040031719196
2018-08-27,7866.2763860222185,1648.5158084461,2593.538397584489
2018-08-28,7874.443641511025,1647.9791290422218,2590.1073368956713
2018-08-29,7894.104568683193,1652.171620709225,2582.191059305129
2018-08-30,7868.054592883214,1637.7313473054674,2585.348385916557
2018-08-31,7886.578944095818,1628.4712508772282,2591.1011170739075
2018-09-04,7885.053609043243,1617.1604818535707,2592.1863099577604
2018-09-05,7859.740711661405,1601.5522895069298,2589.613551489776
2018-09-06,7839.649488578492,1597.438268301834,2595.1943037596648
2018-09-07,7838.67437738803,1587.4907294431468,2590.6204699100344
2018-09-10,7857.659156212583,1598.2853084210074,2594.837127299281
2018-09-11,7877.685596469091,1598.5472933785495,2588.4925204397587
2018-09-12,7869.354533252888,1603.2545992168161,2586.8425295040943
2018-09-13,7909.715429631819,1613.8661172718712,2586.5319422220928
2018-09-14,7905.66830006073,1615.1818683984166,2579.878998213666
2018-09-17,7879.183478021994,1619.7937311656424,2584.9215548006177
2018-09-18,7932.753854279872,1638.9970931469288,2582.818944480183
2018-09-19,7920.581187277858,1640.5508453919101,2571.2242558240832
2018-09-20,7972.034175714827,1658.239264188167,2570.536401200312
2018-09-21,7975.3960134134395,1661.181917867776,2575.9271029497468
2018-09-24,7924.0556879815995,1648.508845517019,2565.44037464977
2018-09-25,7930.148486220278,1659.5268478107755,2568.5792953020427
2018-09-26,7886.827039471478,1656.1376519761689,2568.295667993865
2018-09-27,7908.865666413447,1652.762120762316,2569.998253916914
2018-09-28,7891.5813816929,1635.5090842244244,2561.447067649162
2018-10-01,7899.798932193022,1633.463620829476,2554.558674244079
2018-10-02,7921.901581337443,1630.562157536653,2566.1218547840544
2018-10-03,7950.119692213018,1632.5746404361998,2561.6349339414155
2018-10-04,7910.893769531394,1618.1819624324635,2561.7257031512418
2018-10-05,7886.585474746447,1612.576560697038,2562.579334635564
2018-10-08,7910.135684173991,1609.5982722332556,2569.2448391600337
2018-10-09,7911.880064295197,1608.1595834063191,2577.270752573968
2018-10-10,7658.395585136168,1573.3951257423178,2575.530425060424
2018-10-11,7520.692493957933,1557.8661423419835,2593.8654304549564
2018-10-12,7594.220531313447,1557.1575526934466,2584.085709893494
2018-10-15,7539.116851388826,1550.939054392511,2578.101596296983
2018-10-16,7687.25925093377,1574.0562798990431,2573.985632135911
2018-10-17,7674.413100939128,1562.1730462071064,2564.073992481659
2018-10-18,7571.943867362657,1538.65192852568,2565.1877062048297
2018-10-19,7603.458822095738,1554.6758312845122,2575.042981809529
2018-10-22,7554.165863019589,1544.7451959837417,2569.391813894399
2018-10-23,7505.970747672778,1528.158484963351,2569.2609887952567
2018-10-24,7300.4969542008475,1489.3627230983839,2583.668064923084
2018-10-25,7423.545649555046,1506.5297740916503,2578.693762470575
2018-10-26,7287.321459615254,1495.1372418654937,2582.5998996802373
2018-10-29,7266.189995148423,1494.9587697123643,2586.742067736064
2018-10-30,7358.147552942857,1509.7922974610265,2577.5351207460626
2018-10-31,7427.35236259416,1519.0739848791127,2573.0498835146136
2018-11-01,7524.149758757092,1542.1702278902521,2585.6543078077957
2018-11-02,7404.382586057094,1528.8365606096486,2552.0515735477384
2018-11-05,7438.421977001126,1527.43844983491,2551.433451371413
2018-11-06,7510.695383777493,1538.871042305982,2560.2695685852086
2018-11-07,7668.239944302826,1558.7741660336615,2561.3980042408803
2018-11-08,7626.133887825999,1537.854728201637,2547.3118144192267
2018-11-09,7562.755840694474,1529.984602485798,2554.250313340992
2018-11-12,7460.229777322675,1512.755928760169,2571.7916369670565
2018-11-13,7474.099648027564,1524.9824705661158,2582.3901044172817
2018-11-14,7393.444226734864,1520.1222723930186,2572.3542608780554
2018-11-15,7470.120792979724,1524.8726543843513,2575.391008348728
2018-11-16,7495.387389956071,1527.760900121364,2581.5941977379553
2018-11-19,7364.301174621796,1513.5294463448226,2579.8377166790597
2018-11-20,7253.855327762518,1492.6550564796416,2588.0710307375703
2018-11-21,7292.951290791243,1516.5756920392596,2594.918595003255
2018-11-23,7210.293834563345,1499.5169706809975,2582.017546979958
2018-11-26,7352.632405181648,1527.4772774943776,2590.6603960372304
2018-11-27,7364.718146310013,1519.0219771105767,2586.960571029951
2018-11-28,7545.039743999543,1542.8603917293804,2595.5998901357234
2018-11-29,7486.153002767824,1526.4229698406998,2582.213268408319
2018-11-30,7512.170437974099,1515.9277002813542,2574.7532597404497
2018-12-03,7658.839099906385,1545.4968484812416,2594.952317381045
2018-12-04,7345.539119129302,1492.169567464458,2579.0162604219513
2018-12-06,7369.673109190422,1485.3090364139643,2597.8325749690994
2018-12-07,7224.686010920559,1475.6663210662373,2610.773432552989
2018-12-10,7261.876898411574,1469.00077724531,2620.9819113744015
2018-12-11,7251.07743162103,1471.104640419915,2617.232789131842
2018-12-12,7260.908302553842,1487.2916008780303,2605.675985873386
2018-12-13,7239.566165188153,1480.763399027419,2599.6369274824974
2018-12-14,7115.618430860632,1463.6660544442566,2603.9362586343486
2018-12-17,7000.77835625736,1457.1986907182873,2617.631963095948
2018-12-18,6970.187982036441,1453.598938522373,2616.7197379956633
2018-12-19,6853.7365049337095,1437.1177174650147,2614.589427280356
2018-12-20,6774.26769684098,1438.0669900105859,2624.5551674016024
2018-12-21,6612.856854651414,1408.2126105424031,2614.3767731509724
2018-12-24,6455.734576235642,1395.6276319557146,2623.2630783221975
2018-12-26,6782.790748272906,1428.195642830644,2618.647172419238
2018-12-27,6836.418052876368,1432.6921618788037,2623.4555042027496
2018-12-28,6818.955660129053,1438.4765039337217,2629.79098578899
2018-12-31,6830.83641938903,1430.6618238488154,2618.1369512355886
2019-01-02,6826.3062102048425,1425.3111086077988,2615.643142956309
2019-01-03,6719.773909923242,1424.380491885313,2648.6603918550827
2019-01-04,6968.340601373755,1472.9600982836637,2649.6684005523275
2019-01-07,7005.079198927619,1474.7820999695832,2638.342405050382
2019-01-08,7075.486491651303,1485.3102154541193,2638.0734367411496
2019-01-09,7111.554214740376,1502.6303093145543,2641.4177770123933
2019-01-10,7112.323459611129,1503.3821048679238,2629.4522772973287
2019-01-11,7130.825268541812,1496.412568409869,2638.9894580832333
2019-01-14,7088.932472500892,1489.8861013387068,2635.8736217272235
2019-01-15,7181.357830845751,1500.0691890930757,2640.480210521724
2019-01-16,7197.333493757469,1503.9521640846942,2642.1990978233225
2019-01-17,7237.1177844307385,1506.270420155779,2634.81897860358
2019-01-18,7348.222822187294,1524.5315678978368,2638.143877651397
2019-01-22,7260.468468118692,1503.3422415492532,2644.5727440574556
2019-01-23,7275.892729934421,1510.2782043399711,2647.3920987963356
2019-01-24,7275.282919113699,1511.0696732392826,2650.232316047637
2019-01-25,7340.646484396537,1529.0694323797652,2650.364010748337
2019-01-28,7245.685153922299,1512.5308988809702,2634.6307734001894
2019-01-29,7254.920500022708,1519.9049944392027,2648.432053957382
2019-01-30,7368.095760015014,1536.2336834400412,2653.7758295430394
2019-01-31,7418.803224849398,1534.073213377269,2656.685082752665
2019-02-01,7413.437850156741,1531.7368264768884,2647.990558362246
2019-02-04,7484.327835224569,1541.2168893995695,2652.4023688668385
2019-02-05,7519.1209157054545,1553.932212089101,2659.3197925395216
2019-02-06,7497.496692488494,1543.6750894532888,2653.68378912576
2019-02-07,7440.044473304151,1525.987358342536,2659.9358332613338
2019-02-08,7454.210945074592,1522.1195302130945,2667.714485899196
2019-02-11,7461.250294771977,1521.2393452121469,2666.0193260184024
2019-02-12,7571.172895993455,1541.7628652407438,2671.447852996949
2019-02-13,7574.846050414955,1537.7640573229291,2659.374255914474
2019-02-14,7572.774715875537,1541.252048691611,2668.5374073905114
2019-02-15,7647.599619152024,1562.0462221084745,2667.8458585613407
2019-02-19,7660.091165787773,1567.786318899016,2669.0779414612334
2019-02-20,7665.817027990124,1570.2158756645804,2665.948557035881
2019-02-21,7641.781625944655,1567.6898911903845,2661.1124609212275
2019-02-22,7690.911494613916,1573.1989843084157,2668.4262626043637
2019-02-25,7688.376988908392,1575.1966977741176,2663.1768861775345
2019-02-26,7679.877324904781,1582.1716913278797,2665.112539154128
2019-02-27,7681.075647415681,1576.7287442337401,2660.9667435983283
2019-02-28,7672.752323172637,1575.752624501387,2658.325607512903
2019-03-01,7732.700916182017,1586.804705507544,2658.1598590727954
2019-03-04,7707.571573965164,1581.5267055281583,2662.43610832408
2019-03-05,7697.334693190962,1583.0521988161927,2664.2686129148497
2019-03-06,7648.730293571949,1578.7119462808987,2667.56555522728
2019-03-07,7584.500964287872,1558.5222600580892,2674.958412678461
2019-03-08,7588.483329510316,1562.7117044003753,2685.2262133059266
2019-03-11,7694.540277668042,1575.4372672575992,2684.0874550408917
2019-03-12,7728.8067363147275,1575.5235107364642,2690.9112128781126
